algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,s5_50,5,10,1,47347,5,106
dfa/TTT,s5_50,5,10,4,47486,5,132
dfa/dynamicTTT,s5_51,5,10,1,56998,6,187
dfa/TTT,s5_51,5,10,4,57143,6,145
dfa/dynamicTTT,s5_52,5,10,1,68628,7,210
dfa/TTT,s5_52,5,10,4,68776,7,161
dfa/dynamicTTT,s5_53,5,10,1,82332,8,253
dfa/TTT,s5_53,5,10,4,82489,8,212
dfa/dynamicTTT,s5_54,5,10,1,97827,9,230
dfa/TTT,s5_54,5,10,4,97989,9,219
dfa/dynamicTTT,s5_55,5,10,1,17254,1,37
dfa/TTT,s5_55,5,10,4,19415,1,54
dfa/dynamicTTT,s5_56,5,10,1,22641,2,56
dfa/TTT,s5_56,5,10,4,22828,2,50
dfa/dynamicTTT,s5_57,5,10,1,28431,3,63
dfa/TTT,s5_57,5,10,4,28626,3,65
dfa/dynamicTTT,s5_58,5,10,1,35473,4,81
dfa/TTT,s5_58,5,10,4,35669,4,89
dfa/dynamicTTT,s5_59,5,10,1,43491,5,97
dfa/TTT,s5_59,5,10,4,43700,5,98
dfa/dynamicTTT,s5_60,5,10,1,52647,6,121
dfa/TTT,s5_60,5,10,4,52869,6,122
dfa/dynamicTTT,s5_61,5,10,1,62570,7,155
dfa/TTT,s5_61,5,10,4,62803,7,149
dfa/dynamicTTT,s5_62,5,10,1,73227,8,181
dfa/TTT,s5_62,5,10,4,73469,8,201
dfa/dynamicTTT,s5_63,5,10,1,85750,9,210
dfa/TTT,s5_63,5,10,4,85999,9,205
dfa/dynamicTTT,s5_64,1,10,1,1608,1,2
dfa/TTT,s5_64,1,10,1,1608,1,2
dfa/dynamicTTT,s5_65,1,10,1,2054,2,3
dfa/TTT,s5_65,1,10,1,2054,2,3
dfa/dynamicTTT,s5_66,1,10,1,2576,3,4
dfa/TTT,s5_66,1,10,1,2576,3,4
dfa/dynamicTTT,s5_67,1,10,1,3180,4,7
dfa/TTT,s5_67,1,10,1,3180,4,6
dfa/dynamicTTT,s5_68,1,10,1,3872,5,7
dfa/TTT,s5_68,1,10,1,3872,5,7
dfa/dynamicTTT,s5_69,1,10,1,4658,6,9
dfa/TTT,s5_69,1,10,1,4658,6,10
dfa/dynamicTTT,s5_70,1,10,1,5544,7,11
dfa/TTT,s5_70,1,10,1,5544,7,11
dfa/dynamicTTT,s5_71,1,10,1,6536,8,13
dfa/TTT,s5_71,1,10,1,6536,8,12
dfa/dynamicTTT,s5_72,1,10,1,7640,9,15
dfa/TTT,s5_72,1,10,1,7640,9,15
dfa/dynamicTTT,s5_73,5,10,1,18395,1,37
dfa/TTT,s5_73,5,10,4,18406,1,37
dfa/dynamicTTT,s5_74,5,10,1,23527,2,50
dfa/TTT,s5_74,5,10,4,23607,2,48
dfa/dynamicTTT,s5_75,5,10,1,29064,3,62
dfa/TTT,s5_75,5,10,4,29238,3,61
dfa/dynamicTTT,s5_76,5,10,1,36021,4,77
dfa/TTT,s5_76,5,10,4,36211,4,78
dfa/dynamicTTT,s5_77,5,10,1,44432,5,97
dfa/TTT,s5_77,5,10,4,44640,5,96
dfa/dynamicTTT,s5_78,5,10,1,53612,6,121
dfa/TTT,s5_78,5,10,4,53825,6,137
dfa/dynamicTTT,s5_79,5,10,1,63858,7,144
dfa/TTT,s5_79,5,10,4,64078,7,143
dfa/dynamicTTT,s5_80,5,10,1,75803,8,185
dfa/TTT,s5_80,5,10,4,76034,8,177
dfa/dynamicTTT,s5_81,5,10,1,88758,9,209
dfa/TTT,s5_81,5,10,4,88997,9,212
dfa/dynamicTTT,s5_82,5,10,1,17216,1,35
dfa/TTT,s5_82,5,10,4,17589,1,36
dfa/dynamicTTT,s5_83,5,10,1,25566,2,55
dfa/TTT,s5_83,5,10,4,26126,2,53
dfa/dynamicTTT,s5_84,5,10,1,31313,3,67
dfa/TTT,s5_84,5,10,4,31866,3,69
dfa/dynamicTTT,s5_85,5,10,1,38514,4,83
dfa/TTT,s5_85,5,10,4,38998,4,81
dfa/dynamicTTT,s5_86,5,10,1,46671,5,101
dfa/TTT,s5_86,5,10,4,47186,5,110
dfa/dynamicTTT,s5_87,5,10,1,56239,6,136
dfa/TTT,s5_87,5,10,4,56745,6,165
dfa/dynamicTTT,s5_88,5,10,1,67066,7,174
dfa/TTT,s5_88,5,10,4,67604,7,166
dfa/dynamicTTT,s5_89,5,10,1,79648,8,214
dfa/TTT,s5_89,5,10,4,80217,8,197
dfa/dynamicTTT,s5_90,5,10,1,92482,9,215
dfa/TTT,s5_90,5,10,4,93076,9,255
dfa/dynamicTTT,s5_91,5,10,1,18608,1,41
dfa/TTT,s5_91,5,10,4,18673,1,40
dfa/dynamicTTT,s5_92,5,10,1,24340,2,52
dfa/TTT,s5_92,5,10,4,24631,2,53
dfa/dynamicTTT,s5_93,5,10,1,30559,3,67
dfa/TTT,s5_93,5,10,4,30735,3,67
dfa/dynamicTTT,s5_94,5,10,1,37901,4,101
dfa/TTT,s5_94,5,10,4,38058,4,90
dfa/dynamicTTT,s5_95,5,10,1,46070,5,106
dfa/TTT,s5_95,5,10,4,46237,5,106
dfa/dynamicTTT,s5_96,5,10,1,55302,6,127
dfa/TTT,s5_96,5,10,4,55477,6,127
dfa/dynamicTTT,s5_97,5,10,1,65781,7,169
dfa/TTT,s5_97,5,10,4,65964,7,180
dfa/dynamicTTT,s5_98,5,10,1,77559,8,210
dfa/TTT,s5_98,5,10,4,77751,8,228
dfa/dynamicTTT,s5_99,5,10,1,90326,9,234
dfa/TTT,s5_99,5,10,4,90524,9,224
dfa/dynamicTTT,s5_100,5,10,1,22662,1,44
dfa/TTT,s5_100,5,10,4,23278,1,46
dfa/dynamicTTT,s5_101,5,10,1,29209,2,57
dfa/TTT,s5_101,5,10,4,29481,2,56
dfa/dynamicTTT,s5_102,5,10,1,32327,3,69
dfa/TTT,s5_102,5,10,4,32550,3,134
dfa/dynamicTTT,s5_103,5,10,1,35402,4,106
dfa/TTT,s5_103,5,10,4,35646,4,81
dfa/dynamicTTT,s5_104,5,10,1,43434,5,91
dfa/TTT,s5_104,5,10,4,43695,5,95
dfa/dynamicTTT,s5_105,5,10,1,51916,6,112
dfa/TTT,s5_105,5,10,4,52192,6,111
dfa/dynamicTTT,s5_106,5,10,1,61558,7,146
dfa/TTT,s5_106,5,10,4,61842,7,135
dfa/dynamicTTT,s5_107,5,10,1,73518,8,163
dfa/TTT,s5_107,5,10,4,73820,8,169
dfa/dynamicTTT,s5_108,5,10,1,86877,9,214
dfa/TTT,s5_108,5,10,4,87195,9,194
dfa/dynamicTTT,s5_109,5,10,1,16465,1,39
dfa/TTT,s5_109,5,10,4,17268,1,42
dfa/dynamicTTT,s5_110,5,10,1,21212,2,58
dfa/TTT,s5_110,5,10,4,22239,2,64
dfa/dynamicTTT,s5_111,5,10,1,26808,3,71
dfa/TTT,s5_111,5,10,4,26996,3,59
dfa/dynamicTTT,s5_112,5,10,1,33542,4,89
dfa/TTT,s5_112,5,10,4,33741,4,81
dfa/dynamicTTT,s5_113,5,10,1,41072,5,93
dfa/TTT,s5_113,5,10,4,41283,5,92
dfa/dynamicTTT,s5_114,5,10,1,49322,6,114
dfa/TTT,s5_114,5,10,4,49544,6,117
dfa/dynamicTTT,s5_115,5,10,1,58781,7,134
