algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,s100_1,100,10,1,1033351,1,1198
dfa/TTT,s100_1,100,10,97,1122123,1,1157
dfa/dynamicTTT,s100_2,100,10,1,1308753,2,1548
dfa/TTT,s100_2,100,10,97,1436988,2,1492
dfa/dynamicTTT,s100_3,100,10,1,1634985,3,1921
dfa/TTT,s100_3,100,10,99,1699274,3,1800
dfa/dynamicTTT,s100_4,100,10,1,2026536,4,2460
dfa/TTT,s100_4,100,10,97,2134002,4,2368
dfa/dynamicTTT,s100_5,100,10,1,2408404,5,3015
dfa/TTT,s100_5,100,10,99,2534101,5,2927
dfa/dynamicTTT,s100_6,100,10,1,2894558,6,3645
dfa/TTT,s100_6,100,10,97,2955383,6,3370
dfa/dynamicTTT,s100_7,100,10,1,3470201,7,4558
dfa/TTT,s100_7,100,10,97,3566232,7,4656
dfa/dynamicTTT,s100_8,100,10,1,4132957,8,5929
dfa/TTT,s100_8,100,10,97,4246629,8,5585
dfa/dynamicTTT,s100_9,100,10,1,4829218,9,7125
dfa/TTT,s100_9,100,10,99,4956015,9,6484
dfa/dynamicTTT,s100_10,100,10,1,1009689,1,1327
dfa/TTT,s100_10,100,10,99,1165313,1,1306
dfa/dynamicTTT,s100_11,100,10,1,1274853,2,1641
dfa/dynamicTTT,s100_12,100,10,1,1065215,1,1312
dfa/TTT,s100_12,100,10,97,1155950,1,1253
dfa/dynamicTTT,s100_13,100,10,1,1346386,2,1750
dfa/TTT,s100_13,100,10,96,1489638,2,1655
dfa/dynamicTTT,s100_14,100,10,1,1645287,3,2123
dfa/TTT,s100_14,100,10,99,1833658,3,2098
dfa/dynamicTTT,s100_15,100,10,1,2017138,4,2745
dfa/TTT,s100_15,100,10,99,2110514,4,2480
dfa/dynamicTTT,s100_16,100,10,1,2447100,5,3280
dfa/TTT,s100_16,100,10,99,2557354,5,3196
dfa/dynamicTTT,s100_17,100,10,1,2988823,6,4062
dfa/TTT,s100_17,100,10,99,3037402,6,3735
dfa/dynamicTTT,s100_18,100,10,1,3495681,7,4945
dfa/TTT,s100_18,100,10,97,3643162,7,4527
dfa/dynamicTTT,s100_19,100,10,1,4132067,8,5642
dfa/TTT,s100_19,100,10,96,4246813,8,5194
dfa/dynamicTTT,s100_20,100,10,1,4797027,9,7006
dfa/TTT,s100_20,100,10,99,4875534,9,6478
dfa/dynamicTTT,s100_21,100,10,1,1043640,1,1339
dfa/TTT,s100_21,100,10,95,1169214,1,1302
dfa/dynamicTTT,s100_22,100,10,1,1323529,2,1762
dfa/TTT,s100_22,100,10,99,1455819,2,1716
dfa/dynamicTTT,s100_23,100,10,1,1651375,3,2191
dfa/TTT,s100_23,100,10,97,1844842,3,2274
dfa/dynamicTTT,s100_24,100,10,1,2003470,4,2812
dfa/TTT,s100_24,100,10,97,2138764,4,2825
dfa/dynamicTTT,s100_25,100,10,1,2424280,5,3608
dfa/TTT,s100_25,100,10,97,2513538,5,3629
dfa/dynamicTTT,s100_26,100,10,1,2952883,6,4435
dfa/TTT,s100_26,115,10,113,4341144,6,6057
dfa/dynamicTTT,s100_27,100,10,1,3475626,7,5479
dfa/TTT,s100_27,115,10,111,4507768,7,6912
dfa/dynamicTTT,s100_28,100,10,1,4120988,8,6610
dfa/TTT,s100_28,115,10,112,5173247,8,8323
dfa/dynamicTTT,s100_29,100,10,1,4782425,9,7667
dfa/TTT,s100_29,115,10,112,6124806,9,9392
dfa/dynamicTTT,s100_30,100,10,1,1061522,1,1494
dfa/TTT,s100_30,100,10,97,1163572,1,1404
dfa/dynamicTTT,s100_31,100,10,1,1305540,2,1762
dfa/TTT,s100_31,100,10,96,1379165,2,1655
dfa/dynamicTTT,s100_32,100,10,1,1620765,3,2908
dfa/TTT,s100_32,100,10,98,1742889,3,2423
dfa/dynamicTTT,s100_33,100,10,1,2034859,4,2844
dfa/TTT,s100_33,100,10,97,2183345,4,3502
dfa/dynamicTTT,s100_34,100,10,1,2487864,5,3939
dfa/TTT,s100_34,100,10,97,2633075,5,3606
dfa/dynamicTTT,s100_35,100,10,1,2989739,6,4657
dfa/TTT,s100_35,100,10,99,3189909,6,4338
dfa/dynamicTTT,s100_36,100,10,1,3510610,7,4996
dfa/TTT,s100_36,100,10,98,3681256,7,4541
dfa/dynamicTTT,s100_37,100,10,1,4153005,8,5660
dfa/TTT,s100_37,100,10,98,4322553,8,5404
dfa/dynamicTTT,s100_38,100,10,1,4833802,9,6702
dfa/TTT,s100_38,100,10,99,4996991,9,6420
dfa/dynamicTTT,s100_39,100,10,1,1063467,1,1400
dfa/TTT,s100_39,100,10,94,1150250,1,1338
dfa/dynamicTTT,s100_40,100,10,1,1284823,2,1778
dfa/TTT,s100_40,100,10,97,1357237,2,1601
dfa/dynamicTTT,s100_41,100,10,1,1659993,3,2194
dfa/TTT,s100_41,100,10,98,1788838,3,2095
dfa/dynamicTTT,s100_42,100,10,1,2051492,4,2731
dfa/TTT,s100_42,100,10,97,2183452,4,2607
dfa/dynamicTTT,s100_43,100,10,1,2415763,5,3452
dfa/TTT,s100_43,100,10,99,2490722,5,3037
dfa/dynamicTTT,s100_44,100,10,1,2939320,6,4110
dfa/TTT,s100_44,100,10,99,3058275,6,3730
dfa/dynamicTTT,s100_45,100,10,1,3519763,7,4905
dfa/TTT,s100_45,100,10,99,3636614,7,4477
dfa/dynamicTTT,s100_46,100,10,1,4180636,8,5849
dfa/TTT,s100_46,100,10,99,4236035,8,5374
dfa/dynamicTTT,s100_47,100,10,1,4779441,9,6821
dfa/TTT,s100_47,100,10,98,4895095,9,6175
dfa/dynamicTTT,s100_48,100,10,1,1025693,1,1247
dfa/TTT,s100_48,100,10,96,1145334,1,1244
dfa/dynamicTTT,s100_49,100,10,1,1302594,2,1573
dfa/TTT,s100_49,100,10,98,1416319,2,1555
dfa/dynamicTTT,s100_50,100,10,1,1663171,3,2036
dfa/TTT,s100_50,100,10,98,1796117,3,1998
dfa/dynamicTTT,s100_51,100,10,1,2081816,4,2522
dfa/TTT,s100_51,100,10,97,2214971,4,2389
dfa/dynamicTTT,s100_52,100,10,1,2554155,5,3226
dfa/TTT,s100_52,100,10,98,2793558,5,3004
dfa/dynamicTTT,s100_53,100,10,1,3061425,6,3889
dfa/TTT,s100_53,100,10,98,3261398,6,3717
dfa/dynamicTTT,s100_54,100,10,1,3638717,7,4623
dfa/TTT,s100_54,100,10,98,3785779,7,4590
dfa/dynamicTTT,s100_55,100,10,1,4211039,8,5634
dfa/TTT,s100_55,100,10,98,4351100,8,5363
dfa/dynamicTTT,s100_56,100,10,1,4947911,9,6695
dfa/TTT,s100_56,100,10,99,5115088,9,6383
dfa/dynamicTTT,s100_57,100,10,1,1015923,1,1273
dfa/TTT,s100_57,100,10,99,1131685,1,1268
dfa/dynamicTTT,s100_58,100,10,1,1327524,2,1638
dfa/TTT,s100_58,100,10,96,1465687,2,1650
dfa/dynamicTTT,s100_59,100,10,1,1676596,3,2119
dfa/TTT,s100_59,100,10,97,1732486,3,2014
dfa/dynamicTTT,s100_60,100,10,1,2042671,4,2599
dfa/TTT,s100_60,100,10,99,2182950,4,2602
dfa/dynamicTTT,s100_61,100,10,1,2402553,5,3162
dfa/TTT,s100_61,100,10,99,2603579,5,3085
dfa/dynamicTTT,s100_62,100,10,1,2923629,6,3826
dfa/TTT,s100_62,100,10,99,3094584,6,3760
dfa/dynamicTTT,s100_63,100,10,1,3507696,7,4570
dfa/TTT,s100_63,100,10,98,3595095,7,4420
dfa/dynamicTTT,s100_64,100,10,1,4193404,8,5397
dfa/TTT,s100_64,100,10,99,4275813,8,5052
dfa/dynamicTTT,s100_65,100,10,1,4894737,9,6169
dfa/TTT,s100_65,100,10,99,5006644,9,5923
dfa/dynamicTTT,s100_66,100,10,1,1022074,1,1161
dfa/TTT,s100_66,100,10,99,1134177,1,1156
dfa/dynamicTTT,s100_67,100,10,1,1317615,2,1512
dfa/TTT,s100_67,100,10,99,1411722,2,1452
dfa/dynamicTTT,s100_68,100,10,1,1698961,3,1963
dfa/TTT,s100_68,100,10,95,1790343,3,1865
dfa/dynamicTTT,s100_69,100,10,1,2063408,4,2425
dfa/TTT,s100_69,100,10,97,2179246,4,2314
dfa/dynamicTTT,s100_70,100,10,1,2512319,5,2962
dfa/TTT,s100_70,100,10,97,2621674,5,2828
dfa/dynamicTTT,s100_71,100,10,1,3054993,6,3676
dfa/TTT,s100_71,100,10,98,3117979,6,3441
dfa/dynamicTTT,s100_72,100,10,1,3650344,7,4511
dfa/TTT,s100_72,100,10,99,3640114,7,4077
dfa/dynamicTTT,s100_73,100,10,1,4299947,8,5331
dfa/TTT,s100_73,100,10,99,4358097,8,4927
dfa/dynamicTTT,s100_74,100,10,1,5049588,9,6345
dfa/TTT,s100_74,100,10,99,5169344,9,5916
dfa/dynamicTTT,s100_75,100,10,1,1004198,1,1170
dfa/TTT,s100_75,100,10,96,1108664,1,1131
dfa/dynamicTTT,s100_76,100,10,1,1262212,2,1484
dfa/TTT,s100_76,100,10,98,1419463,2,1465
dfa/dynamicTTT,s100_77,100,10,1,1665036,3,1915
dfa/TTT,s100_77,100,10,99,1785885,3,1856
dfa/dynamicTTT,s100_78,100,10,1,2097240,4,2405
dfa/TTT,s100_78,100,10,99,2242879,4,2368
dfa/dynamicTTT,s100_79,100,10,1,2514930,5,2957
dfa/TTT,s100_79,100,10,99,2687998,5,2852
dfa/dynamicTTT,s100_80,100,10,1,2993071,6,3614
dfa/TTT,s100_80,100,10,99,3112820,6,3386
dfa/dynamicTTT,s100_81,100,10,1,3535146,7,4304
dfa/TTT,s100_81,100,10,99,3663923,7,4145
dfa/dynamicTTT,s100_82,100,10,1,4235583,8,5172
dfa/TTT,s100_82,100,10,99,4333892,8,5004
dfa/dynamicTTT,s100_83,100,10,1,4965599,9,6121
dfa/TTT,s100_83,100,10,99,5065988,9,5924
dfa/dynamicTTT,s100_84,100,10,1,1038813,1,1241
dfa/TTT,s100_84,100,10,98,1168863,1,1189
dfa/dynamicTTT,s100_85,100,10,1,1294880,2,1557
dfa/TTT,s100_85,100,10,99,1467793,2,1511
dfa/dynamicTTT,s100_86,100,10,1,1665752,3,1994
dfa/TTT,s100_86,100,10,96,1810352,3,1904
dfa/dynamicTTT,s100_87,100,10,1,1993735,4,2378
dfa/TTT,s100_87,100,10,97,2158673,4,2311
dfa/dynamicTTT,s100_88,100,10,1,2467977,5,2950
dfa/TTT,s100_88,100,10,97,2638825,5,2884
dfa/dynamicTTT,s100_89,100,10,1,2942387,6,3607
dfa/TTT,s100_89,100,10,98,3032622,6,3439
dfa/dynamicTTT,s100_90,100,10,1,3491966,7,4330
dfa/TTT,s100_90,100,10,97,3616107,7,4144
dfa/dynamicTTT,s100_91,100,10,1,4121025,8,5127
dfa/TTT,s100_91,100,10,97,4269884,8,4942
dfa/dynamicTTT,s100_92,100,10,1,4777254,9,6321
dfa/TTT,s100_92,100,10,99,4985005,9,5856
dfa/dynamicTTT,s100_93,100,10,1,1028918,1,1244
dfa/TTT,s100_93,100,10,98,1167070,1,1203
dfa/dynamicTTT,s100_94,100,10,1,1330229,2,1613
dfa/TTT,s100_94,100,10,99,1434119,2,1505
dfa/dynamicTTT,s100_95,100,10,1,1626842,3,1956
dfa/TTT,s100_95,100,10,99,1776560,3,1875
dfa/dynamicTTT,s100_96,100,10,1,2011054,4,2420
dfa/TTT,s100_96,118,10,111,2769887,4,3230
dfa/dynamicTTT,s100_97,100,10,1,2468212,5,2977
dfa/TTT,s100_97,118,10,117,3282210,5,3825
dfa/dynamicTTT,s100_98,100,10,1,2887220,6,3602
dfa/TTT,s100_98,100,10,98,2997062,6,3388
dfa/dynamicTTT,s100_99,100,10,1,3445403,7,4526
dfa/TTT,s100_99,100,10,98,3591457,7,4134
dfa/dynamicTTT,s100_100,100,10,1,4061533,8,5414
dfa/TTT,s100_100,100,10,98,4192330,8,4887
dfa/dynamicTTT,s100_101,100,10,1,4820318,9,6394
dfa/TTT,s100_101,100,10,97,4929867,9,5814
dfa/dynamicTTT,s100_102,100,10,1,1003387,1,1177
dfa/TTT,s100_102,100,10,97,1117179,1,1173
dfa/dynamicTTT,s100_103,100,10,1,1276384,2,1512
dfa/TTT,s100_103,100,10,98,1372441,2,1448
dfa/dynamicTTT,s100_104,100,10,1,1645040,3,1960
dfa/TTT,s100_104,100,10,99,1740841,3,1863
dfa/dynamicTTT,s100_105,100,10,1,2000124,4,2429
dfa/TTT,s100_105,100,10,99,2112546,4,2319
dfa/dynamicTTT,s100_106,100,10,1,2420565,5,2986
dfa/TTT,s100_106,100,10,96,2528593,5,2780
dfa/dynamicTTT,s100_107,100,10,1,2905364,6,3629
dfa/TTT,s100_107,100,10,99,3054273,6,3375
dfa/dynamicTTT,s100_108,100,10,1,3508886,7,4370
dfa/TTT,s100_108,100,10,98,3603429,7,4050
dfa/dynamicTTT,s100_109,100,10,1,4131647,8,5222
dfa/TTT,s100_109,100,10,99,4212146,8,4816
dfa/dynamicTTT,s100_110,100,10,1,4859393,9,6226
dfa/TTT,s100_110,100,10,99,4962679,9,5764
dfa/dynamicTTT,s100_111,100,10,1,1026084,1,1237
dfa/TTT,s100_111,100,10,98,1136930,1,1146
dfa/dynamicTTT,s100_112,100,10,1,1304540,2,1583
dfa/TTT,s100_112,100,10,98,1440842,2,1491
dfa/dynamicTTT,s100_113,100,10,1,1644058,3,1986
dfa/TTT,s100_113,100,10,99,1776327,3,1858
dfa/dynamicTTT,s100_114,100,10,1,1967219,4,2479
dfa/TTT,s100_114,100,10,99,2157391,4,2311
dfa/dynamicTTT,s100_115,100,10,1,2417571,5,3056
dfa/TTT,s100_115,100,10,99,2640952,5,2893
dfa/dynamicTTT,s100_116,100,10,1,2853172,6,3656
dfa/TTT,s100_116,100,10,99,3065606,6,3483
dfa/dynamicTTT,s100_117,100,10,1,3460282,7,4511
dfa/TTT,s100_117,100,10,98,3653415,7,4204
dfa/dynamicTTT,s100_118,100,10,1,4122606,8,5472
dfa/TTT,s100_118,100,10,99,4276490,8,5026
dfa/dynamicTTT,s100_119,100,10,1,4734862,9,6388
dfa/TTT,s100_119,100,10,99,4905312,9,5876
dfa/dynamicTTT,s100_120,100,10,1,1030890,1,1170
dfa/TTT,s100_120,100,10,99,1145016,1,1167
dfa/dynamicTTT,s100_121,100,10,1,1275001,2,1484
dfa/TTT,s100_121,100,10,99,1392992,2,1490
dfa/dynamicTTT,s100_122,100,10,1,1603184,3,1870
dfa/TTT,s100_122,100,10,98,1720139,3,1847
dfa/dynamicTTT,s100_123,100,10,1,1998560,4,2336
dfa/TTT,s100_123,100,10,98,2113684,4,2315
dfa/dynamicTTT,s100_124,100,10,1,2468424,5,2933
dfa/TTT,s100_124,100,10,98,2568072,5,2852
dfa/dynamicTTT,s100_125,100,10,1,3010390,6,3614
