algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/TTT,53,50,10,48,1826341,8,2168
dfa/dynamicTTT,54,50,10,1,2138880,9,2646
dfa/TTT,54,50,10,48,2130275,9,2536
dfa/dynamicTTT,55,50,10,1,444946,1,489
dfa/TTT,55,50,10,48,459855,1,493
dfa/dynamicTTT,56,50,10,1,543124,2,606
dfa/TTT,56,50,10,48,581857,2,628
dfa/dynamicTTT,57,50,10,1,681157,3,766
dfa/TTT,57,50,10,49,699174,3,789
dfa/dynamicTTT,58,50,10,1,837641,4,966
dfa/TTT,58,50,10,49,850339,4,963
dfa/dynamicTTT,59,50,10,1,1023765,5,1179
dfa/TTT,59,50,10,49,1072421,5,1210
dfa/dynamicTTT,60,50,10,1,1253648,6,1487
dfa/TTT,60,50,10,49,1294882,6,1487
dfa/dynamicTTT,61,50,10,1,1488480,7,1774
dfa/TTT,61,50,10,46,1528798,7,1781
dfa/dynamicTTT,62,50,10,1,1774455,8,2138
dfa/TTT,62,50,10,46,1802424,8,2117
dfa/dynamicTTT,63,50,10,1,2053151,9,2506
dfa/TTT,63,50,10,46,2106684,9,2501
dfa/dynamicTTT,64,50,10,1,441894,1,485
dfa/TTT,64,50,10,49,462181,1,489
dfa/dynamicTTT,65,50,10,1,557988,2,613
dfa/TTT,65,50,10,49,587581,2,621
dfa/dynamicTTT,66,50,10,1,663485,3,753
dfa/TTT,66,50,10,47,716898,3,779
dfa/dynamicTTT,67,50,10,1,825595,4,943
dfa/TTT,67,50,10,48,882559,4,999
dfa/dynamicTTT,68,50,10,1,1004061,5,1158
dfa/TTT,68,50,10,48,1089238,5,1237
dfa/dynamicTTT,69,50,10,1,1287166,6,1520
dfa/TTT,69,50,10,48,1337086,6,1563
dfa/dynamicTTT,70,50,10,1,1503637,7,1838
dfa/TTT,70,50,10,48,1592900,7,1881
dfa/dynamicTTT,71,50,10,1,1757241,8,2161
dfa/TTT,71,50,10,48,1868074,8,2222
dfa/dynamicTTT,72,50,10,1,2068086,9,2548
dfa/TTT,72,50,10,48,2185654,9,2638
dfa/dynamicTTT,73,50,10,1,436199,1,491
dfa/TTT,73,50,10,48,454875,1,501
dfa/dynamicTTT,74,50,10,1,564968,2,635
dfa/TTT,74,50,10,49,601628,2,654
dfa/dynamicTTT,75,50,10,1,705410,3,806
dfa/TTT,75,50,10,47,713269,3,793
dfa/dynamicTTT,76,50,10,1,860008,4,998
dfa/TTT,76,50,10,48,912812,4,1032
dfa/dynamicTTT,77,50,10,1,1042785,5,1237
dfa/TTT,77,50,10,48,1118641,5,1303
dfa/dynamicTTT,78,50,10,1,1236004,6,1500
dfa/TTT,78,50,10,48,1330872,6,1566
dfa/dynamicTTT,79,50,10,1,1462256,7,1815
dfa/TTT,79,50,10,48,1538347,7,1843
dfa/dynamicTTT,80,50,10,1,1745326,8,2159
dfa/TTT,80,50,10,47,1843455,8,2218
dfa/dynamicTTT,81,50,10,1,2033957,9,2555
dfa/TTT,81,50,10,47,2146382,9,2610
dfa/dynamicTTT,82,50,10,1,440991,1,494
dfa/TTT,82,50,10,48,479480,1,522
dfa/dynamicTTT,83,50,10,1,547350,2,629
dfa/TTT,83,50,10,49,566974,2,637
dfa/dynamicTTT,84,50,10,1,688432,3,793
dfa/TTT,84,50,10,48,725482,3,823
dfa/dynamicTTT,85,50,10,1,834608,4,955
dfa/TTT,85,50,10,48,888377,4,1011
dfa/dynamicTTT,86,50,10,1,1038306,5,1207
dfa/TTT,86,50,10,48,1044483,5,1225
dfa/dynamicTTT,87,50,10,1,1259225,6,1518
dfa/TTT,87,50,10,49,1261555,6,1548
dfa/dynamicTTT,88,50,10,1,1528531,7,1840
dfa/TTT,88,50,10,48,1504316,7,1841
dfa/dynamicTTT,89,50,10,1,1807050,8,2268
dfa/TTT,89,50,10,49,1780123,8,2219
dfa/dynamicTTT,90,50,10,1,2096858,9,2667
dfa/TTT,90,50,10,49,2053592,9,2594
dfa/dynamicTTT,91,50,10,1,443294,1,505
dfa/TTT,91,50,10,48,480832,1,535
dfa/dynamicTTT,92,50,10,1,556744,2,656
dfa/TTT,92,50,10,48,577064,2,674
dfa/dynamicTTT,93,50,10,1,655600,3,815
dfa/TTT,93,50,10,47,722272,3,854
dfa/dynamicTTT,94,50,10,1,837417,4,1026
dfa/TTT,94,50,10,49,887823,4,1051
dfa/dynamicTTT,95,50,10,1,1016102,5,1265
dfa/TTT,95,50,10,49,1106648,5,1337
dfa/dynamicTTT,96,50,10,1,1222333,6,1555
dfa/TTT,96,50,10,48,1282957,6,1543
dfa/dynamicTTT,97,50,10,1,1455348,7,1806
dfa/TTT,97,50,10,48,1530096,7,1855
dfa/dynamicTTT,98,50,10,1,1715498,8,2124
dfa/TTT,98,50,10,48,1818377,8,2154
dfa/dynamicTTT,99,50,10,1,2027598,9,2515
dfa/TTT,99,50,10,47,2141028,9,2543
dfa/dynamicTTT,100,50,10,1,425258,1,464
dfa/TTT,100,50,10,47,451490,1,482
dfa/dynamicTTT,101,50,10,1,543179,2,599
dfa/TTT,101,50,10,49,583161,2,630
dfa/dynamicTTT,102,50,10,1,657047,3,738
dfa/TTT,102,50,10,49,703719,3,786
dfa/dynamicTTT,103,50,10,1,807900,4,934
dfa/TTT,103,50,10,49,847619,4,945
dfa/dynamicTTT,104,50,10,1,1001403,5,1137
dfa/TTT,104,50,10,48,1016037,5,1155
dfa/dynamicTTT,105,50,10,1,1214044,6,1368
dfa/TTT,105,50,10,48,1235493,6,1364
dfa/dynamicTTT,106,50,10,1,1476426,7,1682
dfa/TTT,106,50,10,49,1487350,7,1703
dfa/dynamicTTT,107,50,10,1,1790859,8,2208
dfa/TTT,107,50,10,48,1771378,8,1984
dfa/dynamicTTT,108,50,10,1,2062030,9,2457
dfa/TTT,108,50,10,47,2057736,9,2404
dfa/dynamicTTT,109,50,10,1,440962,1,507
dfa/TTT,109,50,10,48,469485,1,514
dfa/dynamicTTT,110,50,10,1,544056,2,631
dfa/TTT,110,50,10,48,600613,2,641
dfa/dynamicTTT,111,50,10,1,715222,3,835
dfa/TTT,111,50,10,49,750057,3,823
dfa/dynamicTTT,112,50,10,1,878873,4,1067
dfa/TTT,112,50,10,49,876442,4,993
dfa/dynamicTTT,113,50,10,1,1055744,5,1317
dfa/TTT,113,50,10,48,1066827,5,1226
dfa/dynamicTTT,114,50,10,1,1269001,6,1604
dfa/TTT,114,50,10,49,1293247,6,1660
dfa/dynamicTTT,115,50,10,1,1502617,7,2057
dfa/TTT,115,50,10,49,1552554,7,1998
