algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,56,50,10,1,331963,2,399
dfa/TTT,56,50,10,49,362714,2,392
dfa/dynamicTTT,57,50,10,1,331847,3,391
dfa/TTT,57,50,10,49,362730,3,397
dfa/dynamicTTT,58,50,10,2,339682,4,414
dfa/TTT,58,50,10,49,367303,4,537
dfa/dynamicTTT,59,50,10,2,339665,5,421
dfa/TTT,59,50,10,49,367382,5,404
dfa/dynamicTTT,60,50,10,2,339053,6,398
dfa/TTT,60,50,10,49,367744,6,395
dfa/dynamicTTT,61,50,10,2,339617,7,406
dfa/TTT,61,50,10,49,367707,7,424
dfa/dynamicTTT,62,50,10,2,339854,8,404
dfa/TTT,62,50,10,49,367918,8,401
dfa/dynamicTTT,63,50,10,2,339280,9,444
dfa/TTT,63,50,10,49,355207,9,496
dfa/dynamicTTT,64,50,10,1,334408,1,418
dfa/TTT,64,50,10,48,352605,1,407
dfa/dynamicTTT,65,50,10,1,334268,2,405
dfa/TTT,65,50,10,48,352484,2,398
dfa/dynamicTTT,66,50,10,1,335044,3,423
dfa/TTT,66,50,10,48,352487,3,391
dfa/dynamicTTT,67,50,10,1,336198,4,405
dfa/TTT,67,50,10,48,349829,4,388
dfa/dynamicTTT,68,50,10,1,334898,5,389
dfa/TTT,68,50,10,48,348364,5,397
dfa/dynamicTTT,69,50,10,1,334930,6,420
dfa/TTT,69,50,10,48,348457,6,392
dfa/dynamicTTT,71,50,10,1,338840,1,399
dfa/TTT,71,50,10,49,361423,1,406
dfa/dynamicTTT,72,50,10,1,338958,2,392
dfa/TTT,72,50,10,49,361527,2,428
dfa/dynamicTTT,73,50,10,1,336291,3,392
dfa/TTT,73,50,10,48,363110,3,446
dfa/dynamicTTT,74,50,10,2,343337,4,395
dfa/TTT,74,50,10,48,378058,4,439
dfa/dynamicTTT,75,50,10,2,341353,5,412
dfa/TTT,75,50,10,48,376072,5,436
dfa/dynamicTTT,76,50,10,3,340961,6,396
dfa/TTT,76,50,10,48,374267,6,421
dfa/dynamicTTT,77,50,10,4,333384,7,401
dfa/TTT,77,50,10,48,358131,7,408
dfa/dynamicTTT,78,50,10,4,333099,8,391
dfa/TTT,78,50,10,48,357833,8,412
dfa/dynamicTTT,79,50,10,4,333232,9,421
dfa/TTT,79,50,10,48,357983,9,409
dfa/dynamicTTT,80,50,10,1,334641,1,396
dfa/TTT,80,50,10,49,359573,1,409
dfa/dynamicTTT,81,50,10,2,331440,2,416
dfa/TTT,81,50,10,49,357753,2,411
dfa/dynamicTTT,82,50,10,2,332672,3,390
dfa/TTT,82,50,10,49,354740,3,414
dfa/dynamicTTT,83,50,10,2,332607,4,390
dfa/TTT,83,50,10,49,354703,4,407
dfa/dynamicTTT,84,50,10,2,332594,5,391
dfa/TTT,84,50,10,49,357807,5,418
dfa/dynamicTTT,85,50,10,2,332548,6,415
dfa/TTT,85,50,10,49,357802,6,434
dfa/dynamicTTT,86,50,10,2,330604,7,420
dfa/TTT,86,50,10,49,356280,7,390
dfa/dynamicTTT,87,50,10,2,330524,8,401
dfa/TTT,87,50,10,49,356212,8,390
dfa/dynamicTTT,88,50,10,3,332554,9,411
dfa/TTT,88,50,10,49,356387,9,412
dfa/dynamicTTT,89,50,10,1,319264,1,391
dfa/TTT,89,50,10,48,345253,1,402
dfa/dynamicTTT,90,50,10,1,319260,2,398
dfa/TTT,90,50,10,48,344429,2,396
dfa/dynamicTTT,91,50,10,2,319721,3,376
dfa/TTT,91,50,10,48,345349,3,383
dfa/dynamicTTT,92,50,10,2,319707,4,373
dfa/TTT,92,50,10,48,345440,4,382
dfa/dynamicTTT,93,50,10,2,319800,5,377
dfa/TTT,93,50,10,48,345592,5,385
dfa/dynamicTTT,94,50,10,2,319813,6,376
dfa/TTT,94,50,10,48,345587,6,380
dfa/dynamicTTT,95,50,10,3,321905,7,389
dfa/TTT,95,50,10,48,351120,7,407
dfa/dynamicTTT,96,50,10,3,322159,8,393
dfa/TTT,96,50,10,48,351350,8,401
dfa/dynamicTTT,98,50,10,1,328577,1,393
dfa/TTT,98,50,10,49,350834,1,404
dfa/dynamicTTT,99,50,10,1,328546,2,379
dfa/TTT,99,50,10,49,350710,2,401
dfa/dynamicTTT,100,50,10,1,328598,3,396
dfa/TTT,100,50,10,49,350858,3,398
dfa/dynamicTTT,101,50,10,1,328599,4,418
dfa/TTT,101,50,10,49,350788,4,414
dfa/dynamicTTT,102,50,10,1,328941,5,382
dfa/TTT,102,50,10,49,350875,5,403
dfa/dynamicTTT,103,50,10,1,328896,6,387
dfa/TTT,103,50,10,49,350989,6,396
dfa/dynamicTTT,104,50,10,1,328741,7,383
dfa/TTT,104,50,10,49,350890,7,407
dfa/dynamicTTT,105,50,10,1,328609,8,379
dfa/TTT,105,50,10,49,350880,8,402
dfa/dynamicTTT,106,50,10,2,340779,9,385
dfa/TTT,106,50,10,49,358855,9,410
dfa/dynamicTTT,107,50,10,2,334902,1,386
dfa/TTT,107,50,10,48,359494,1,410
dfa/dynamicTTT,108,50,10,3,330473,2,384
dfa/TTT,108,50,10,49,351827,2,404
dfa/dynamicTTT,109,50,10,3,330473,3,382
dfa/TTT,109,50,10,49,351827,3,403
dfa/dynamicTTT,110,50,10,3,330624,4,394
dfa/TTT,110,50,10,49,351986,4,406
dfa/dynamicTTT,111,50,10,3,330773,5,393
dfa/TTT,111,50,10,49,352136,5,402
dfa/dynamicTTT,112,50,10,3,330688,6,384
dfa/TTT,112,50,10,49,352048,6,405
dfa/dynamicTTT,113,50,10,3,330597,7,384
dfa/TTT,113,50,10,49,351881,7,404
dfa/dynamicTTT,114,50,10,3,330405,8,383
dfa/TTT,114,50,10,49,351551,8,407
dfa/dynamicTTT,115,50,10,3,330247,9,394
