algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,s100_1,99,10,6,759672,1,927
dfa/TTT,s100_1,99,10,96,846633,1,878
dfa/dynamicTTT,s100_2,98,10,9,762079,2,908
dfa/TTT,s100_2,98,10,95,835204,2,855
dfa/dynamicTTT,s100_3,97,10,9,765466,3,920
dfa/TTT,s100_3,97,10,94,845077,3,874
dfa/dynamicTTT,s100_4,96,10,13,774833,4,903
dfa/TTT,s100_4,96,10,93,835975,4,865
dfa/dynamicTTT,s100_5,95,10,15,767492,5,889
dfa/TTT,s100_5,95,10,92,825206,5,855
dfa/dynamicTTT,s100_6,94,10,15,747290,6,875
dfa/TTT,s100_6,94,10,91,798045,6,829
dfa/dynamicTTT,s100_7,93,10,16,726457,7,875
dfa/TTT,s100_7,93,10,90,797142,7,825
dfa/dynamicTTT,s100_8,92,10,17,734199,8,876
dfa/TTT,s100_8,92,10,89,772266,8,814
dfa/dynamicTTT,s100_9,91,10,17,727626,9,862
dfa/TTT,s100_9,91,10,87,755458,9,800
dfa/dynamicTTT,s100_10,99,10,8,813556,1,990
dfa/TTT,s100_10,99,10,94,885919,1,917
dfa/dynamicTTT,s100_11,98,10,8,806184,2,982
dfa/TTT,s100_11,98,10,96,868760,2,900
dfa/dynamicTTT,s100_12,97,10,10,796772,3,964
dfa/TTT,s100_12,97,10,95,855413,3,881
dfa/dynamicTTT,s100_13,96,10,11,785209,4,1085
dfa/TTT,s100_13,96,10,94,841028,4,888
dfa/dynamicTTT,s100_14,95,10,15,796521,5,962
dfa/TTT,s100_14,95,10,93,834209,5,865
dfa/dynamicTTT,s100_15,94,10,15,781528,6,935
dfa/TTT,s100_15,94,10,92,820387,6,855
dfa/dynamicTTT,s100_16,93,10,16,771887,7,1053
dfa/TTT,s100_16,93,10,91,810547,7,831
dfa/dynamicTTT,s100_17,92,10,18,775403,8,903
dfa/TTT,s100_17,92,10,90,821274,8,848
dfa/dynamicTTT,s100_18,91,10,17,754783,9,906
dfa/TTT,s100_18,91,10,89,827598,9,830
dfa/dynamicTTT,s100_20,99,10,7,780944,1,940
dfa/TTT,s100_20,99,10,97,875477,1,904
dfa/dynamicTTT,s100_21,98,10,9,788258,2,931
dfa/TTT,s100_21,98,10,96,869047,2,898
dfa/dynamicTTT,s100_22,97,10,11,808147,3,936
dfa/TTT,s100_22,97,10,96,876764,3,892
dfa/dynamicTTT,s100_23,96,10,12,817941,4,933
dfa/TTT,s100_23,96,10,94,878991,4,879
dfa/dynamicTTT,s100_24,95,10,12,788547,5,900
dfa/TTT,s100_24,95,10,93,872760,5,877
dfa/dynamicTTT,s100_25,94,10,14,791842,6,898
dfa/TTT,s100_25,94,10,92,868566,6,867
