algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,1,5,10,1,11854,1,46
dfa/TTT,1,5,10,3,11965,1,50
dfa/dynamicTTT,2,5,10,1,6751,2,25
dfa/TTT,2,5,10,2,6685,2,27
dfa/dynamicTTT,3,5,10,1,1318,3,8
dfa/TTT,3,5,10,1,1232,3,5
dfa/dynamicTTT,5,5,10,3,10104,1,39
dfa/TTT,5,5,10,3,9972,1,33
dfa/dynamicTTT,6,5,10,1,1364,2,6
dfa/TTT,6,5,10,1,1232,2,4
dfa/dynamicTTT,8,5,10,1,9713,1,30
dfa/TTT,8,5,10,3,9787,1,35
dfa/dynamicTTT,9,5,10,1,5505,2,19
dfa/TTT,9,5,10,2,5460,2,18
dfa/dynamicTTT,10,5,10,1,1318,3,2
dfa/TTT,10,5,10,1,1232,3,2
dfa/dynamicTTT,13,5,10,3,9827,1,15
dfa/TTT,13,5,10,3,9733,1,15
dfa/dynamicTTT,14,5,10,2,6380,2,10
dfa/TTT,14,5,10,2,6278,2,11
dfa/dynamicTTT,15,5,10,1,2439,3,3
dfa/TTT,15,5,10,1,2352,3,2
dfa/dynamicTTT,16,5,10,1,1318,4,2
dfa/TTT,16,5,10,1,1232,4,2
dfa/dynamicTTT,18,5,10,1,9230,1,14
dfa/TTT,18,5,10,3,9229,1,12
dfa/dynamicTTT,19,5,10,1,6202,2,8
dfa/TTT,19,5,10,2,6182,2,7
dfa/dynamicTTT,20,5,10,1,2428,3,3
dfa/TTT,20,5,10,1,2352,3,3
dfa/dynamicTTT,21,5,10,1,1318,4,2
dfa/TTT,21,5,10,1,1232,4,1
dfa/dynamicTTT,23,5,10,1,9255,1,11
dfa/TTT,23,5,10,3,9213,1,11
dfa/dynamicTTT,24,5,10,2,5673,2,6
dfa/TTT,24,5,10,2,5609,2,6
dfa/dynamicTTT,25,5,10,1,2468,3,3
dfa/TTT,25,5,10,1,2352,3,2
dfa/dynamicTTT,26,5,10,1,1318,4,1
dfa/TTT,26,5,10,1,1232,4,1
dfa/dynamicTTT,28,5,10,2,9864,1,11
dfa/TTT,28,5,10,3,9802,1,13
dfa/dynamicTTT,29,5,10,2,6360,2,7
dfa/TTT,29,5,10,2,6287,2,7
dfa/dynamicTTT,30,5,10,1,2428,3,2
dfa/TTT,30,5,10,1,2352,3,2
dfa/dynamicTTT,31,5,10,1,1364,4,2
dfa/TTT,31,5,10,1,1232,4,1
dfa/dynamicTTT,33,5,10,3,9449,1,10
dfa/TTT,33,5,10,3,9358,1,9
dfa/dynamicTTT,34,5,10,2,5414,2,6
dfa/TTT,34,5,10,2,5321,2,6
dfa/dynamicTTT,35,5,10,1,2447,3,5
dfa/TTT,35,5,10,1,2352,3,4
dfa/dynamicTTT,36,5,10,1,1318,4,2
dfa/TTT,36,5,10,1,1232,4,1
dfa/dynamicTTT,38,5,10,2,10261,1,11
dfa/TTT,38,5,10,3,10233,1,11
dfa/dynamicTTT,39,5,10,1,6392,2,9
dfa/TTT,39,5,10,2,6330,2,7
dfa/dynamicTTT,40,5,10,1,1364,3,1
dfa/TTT,40,5,10,1,1232,3,1
dfa/dynamicTTT,42,5,10,2,11011,1,12
dfa/TTT,42,5,10,3,10980,1,12
dfa/dynamicTTT,43,5,10,1,1318,2,2
dfa/TTT,43,5,10,1,1232,2,1
dfa/dynamicTTT,45,5,10,2,10599,1,11
dfa/TTT,45,5,10,3,10585,1,12
dfa/dynamicTTT,46,5,10,1,1318,2,2
