algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,1,50,10,2,323506,1,341
dfa/TTT,1,50,10,44,346720,1,358
dfa/dynamicTTT,2,50,10,6,308471,2,337
dfa/TTT,2,50,10,43,331137,2,352
dfa/dynamicTTT,3,50,10,9,310018,3,328
dfa/TTT,3,50,10,42,320868,3,347
dfa/dynamicTTT,4,50,10,8,299632,4,311
dfa/TTT,4,50,10,41,311110,4,315
dfa/dynamicTTT,5,50,10,11,299271,5,319
dfa/TTT,5,50,10,44,313928,5,316
dfa/dynamicTTT,6,50,10,11,291104,6,301
dfa/TTT,6,50,10,43,305526,6,308
dfa/dynamicTTT,7,50,10,11,278937,7,320
dfa/TTT,7,50,10,41,285302,7,305
dfa/dynamicTTT,8,50,10,10,265711,8,284
dfa/TTT,8,50,10,40,274602,8,291
dfa/dynamicTTT,9,50,10,9,256365,9,276
dfa/TTT,9,50,10,39,265104,9,270
dfa/dynamicTTT,11,50,10,5,319366,1,352
dfa/TTT,11,50,10,48,350114,1,354
dfa/dynamicTTT,12,50,10,5,311877,2,320
dfa/TTT,12,50,10,47,342127,2,325
dfa/dynamicTTT,13,50,10,8,311545,3,319
dfa/TTT,13,50,10,46,326013,3,320
dfa/dynamicTTT,14,50,10,8,303952,4,317
dfa/TTT,14,50,10,45,319010,4,333
dfa/dynamicTTT,15,50,10,10,297787,5,317
dfa/TTT,15,50,10,44,317031,5,310
dfa/dynamicTTT,16,50,10,11,285977,6,296
dfa/TTT,16,50,10,43,298583,6,315
dfa/dynamicTTT,17,50,10,11,288611,7,322
dfa/TTT,17,50,10,42,307797,7,331
dfa/dynamicTTT,18,50,10,12,282542,8,307
dfa/TTT,18,50,10,41,307211,8,319
dfa/dynamicTTT,19,50,10,13,274640,9,275
dfa/TTT,19,50,10,40,296928,9,290
dfa/dynamicTTT,20,50,10,3,319027,1,325
dfa/TTT,20,50,10,48,349768,1,343
dfa/dynamicTTT,21,50,10,4,313968,2,324
dfa/TTT,21,50,10,47,340359,2,331
dfa/dynamicTTT,22,50,10,4,306138,3,321
dfa/TTT,22,50,10,46,330413,3,326
dfa/dynamicTTT,23,50,10,5,308059,4,301
dfa/TTT,23,50,10,45,333185,4,307
dfa/dynamicTTT,24,50,10,5,296885,5,296
dfa/TTT,24,50,10,44,315526,5,298
dfa/dynamicTTT,25,50,10,5,290045,6,300
dfa/TTT,25,50,10,43,309452,6,289
dfa/dynamicTTT,26,50,10,5,280638,7,279
dfa/TTT,26,50,10,42,296804,7,274
dfa/dynamicTTT,27,50,10,7,268702,8,272
dfa/TTT,27,50,10,41,280982,8,264
dfa/dynamicTTT,28,50,10,6,271008,9,269
dfa/TTT,28,50,10,40,278777,9,266
dfa/dynamicTTT,29,50,10,5,329490,1,328
dfa/TTT,29,50,10,48,339508,1,328
dfa/dynamicTTT,30,50,10,5,330776,2,318
dfa/TTT,30,50,10,47,341667,2,326
dfa/dynamicTTT,31,50,10,5,318432,3,302
dfa/TTT,31,50,10,46,332869,3,325
dfa/dynamicTTT,32,50,10,7,313008,4,307
dfa/TTT,32,50,10,45,322929,4,316
dfa/dynamicTTT,33,50,10,7,305034,5,303
dfa/TTT,33,50,10,44,320278,5,309
dfa/dynamicTTT,34,50,10,10,299607,6,314
dfa/TTT,34,50,10,43,309657,6,325
dfa/dynamicTTT,35,50,10,11,297865,7,303
dfa/TTT,35,50,10,42,304704,7,301
dfa/dynamicTTT,36,50,10,11,290283,8,302
dfa/TTT,36,50,10,41,297832,8,283
dfa/dynamicTTT,37,50,10,10,273308,9,283
dfa/TTT,37,50,10,40,285437,9,280
dfa/dynamicTTT,38,50,10,2,342002,1,346
dfa/TTT,38,50,10,48,355897,1,344
dfa/dynamicTTT,39,50,10,3,333541,2,337
dfa/TTT,39,50,10,47,351718,2,334
dfa/dynamicTTT,40,50,10,8,334207,3,340
dfa/TTT,40,50,10,45,339955,3,334
dfa/dynamicTTT,41,50,10,10,322622,4,319
dfa/TTT,41,50,10,44,325600,4,315
dfa/dynamicTTT,42,50,10,10,314503,5,308
dfa/TTT,42,50,10,43,314992,5,299
dfa/dynamicTTT,43,50,10,10,304010,6,294
dfa/TTT,43,50,10,42,304324,6,302
dfa/dynamicTTT,44,50,10,11,292013,7,290
dfa/TTT,44,50,10,42,293820,7,285
dfa/dynamicTTT,45,50,10,12,285369,8,287
dfa/TTT,45,50,10,41,292444,8,278
dfa/dynamicTTT,46,50,10,12,273070,9,270
dfa/TTT,46,50,10,40,271109,9,259
dfa/dynamicTTT,47,50,10,2,328928,1,333
dfa/TTT,47,50,10,47,354299,1,339
dfa/dynamicTTT,48,50,10,4,318233,2,323
dfa/TTT,48,50,10,47,336090,2,330
dfa/dynamicTTT,49,50,10,4,305407,3,319
dfa/TTT,49,50,10,46,331637,3,328
dfa/dynamicTTT,50,50,10,6,300482,4,310
dfa/TTT,50,50,10,45,321395,4,310
dfa/dynamicTTT,51,50,10,7,290363,5,323
dfa/TTT,51,50,10,44,313499,5,306
dfa/dynamicTTT,52,50,10,10,287501,6,297
dfa/TTT,52,50,10,43,304519,6,292
dfa/dynamicTTT,53,50,10,11,274933,7,300
dfa/TTT,53,50,10,42,289596,7,303
dfa/dynamicTTT,54,50,10,10,257217,8,279
dfa/TTT,54,50,10,41,278382,8,271
dfa/dynamicTTT,55,50,10,12,251397,9,273
dfa/TTT,55,50,10,40,268183,9,263
dfa/dynamicTTT,56,50,10,8,329394,1,319
dfa/TTT,56,50,10,48,363272,1,341
dfa/dynamicTTT,57,50,10,10,331784,2,318
dfa/TTT,57,50,10,47,360642,2,338
