algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/TTT,s5_91,2,10,1,2352,3,5
dfa/dynamicTTT,s5_92,1,10,1,1318,4,2
dfa/TTT,s5_92,1,10,1,1232,4,3
dfa/dynamicTTT,s5_94,4,10,2,11194,1,25
dfa/TTT,s5_94,4,10,3,11139,1,23
dfa/dynamicTTT,s5_95,3,10,1,6147,2,13
dfa/TTT,s5_95,3,10,2,6069,2,14
dfa/dynamicTTT,s5_96,2,10,1,2447,3,6
dfa/TTT,s5_96,2,10,1,2352,3,5
dfa/dynamicTTT,s5_97,1,10,1,1318,4,2
dfa/TTT,s5_97,1,10,1,1232,4,2
