algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,65,50,10,26,98019,4,115
dfa/TTT,65,50,10,47,94538,4,113
dfa/dynamicTTT,66,50,10,34,76731,5,83
dfa/TTT,66,50,10,44,76841,5,82
dfa/dynamicTTT,67,50,10,47,46083,6,51
dfa/TTT,67,50,10,46,42835,6,50
dfa/dynamicTTT,68,50,10,41,29067,7,31
dfa/TTT,68,50,10,41,29065,7,31
dfa/dynamicTTT,69,50,10,34,14996,8,14
dfa/TTT,69,50,10,34,14996,8,14
dfa/dynamicTTT,70,50,10,2,33,9,0
dfa/TTT,70,50,10,2,33,9,0
dfa/dynamicTTT,71,50,10,1,249313,1,371
dfa/TTT,71,50,10,48,275891,1,375
dfa/dynamicTTT,72,50,10,9,189264,2,262
dfa/TTT,72,50,10,48,196564,2,261
dfa/dynamicTTT,73,50,10,35,147764,3,187
dfa/TTT,73,50,10,46,139995,3,180
dfa/dynamicTTT,74,50,10,38,104176,4,123
dfa/TTT,74,50,10,46,104586,4,128
dfa/dynamicTTT,75,50,10,38,70027,5,92
dfa/TTT,75,50,10,44,60682,5,85
dfa/dynamicTTT,76,50,10,44,46893,6,49
dfa/TTT,76,50,10,47,47212,6,48
dfa/dynamicTTT,77,50,10,40,32817,7,41
dfa/TTT,77,50,10,43,32887,7,37
dfa/dynamicTTT,78,50,10,29,12695,8,13
dfa/TTT,78,50,10,30,12704,8,13
dfa/dynamicTTT,79,50,10,1,8,9,0
dfa/TTT,79,50,10,1,8,9,0
dfa/dynamicTTT,80,50,10,1,249981,1,400
dfa/TTT,80,50,10,49,280488,1,353
dfa/dynamicTTT,81,50,10,19,206690,2,257
dfa/TTT,81,50,10,49,205493,2,300
dfa/dynamicTTT,82,50,10,22,140137,3,185
dfa/TTT,82,50,10,49,140901,3,186
dfa/dynamicTTT,83,50,10,22,114759,4,140
dfa/TTT,83,50,10,49,113035,4,128
dfa/dynamicTTT,84,50,10,27,75352,5,88
dfa/TTT,84,50,10,48,71108,5,78
dfa/dynamicTTT,85,50,10,38,45875,6,51
dfa/TTT,85,50,10,42,44750,6,49
dfa/dynamicTTT,86,50,10,36,31668,7,30
dfa/TTT,86,50,10,44,32514,7,79
dfa/dynamicTTT,88,50,10,17,259585,1,396
dfa/TTT,88,50,10,49,268741,1,470
dfa/dynamicTTT,89,50,10,19,196472,2,249
