algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,59,10,10,1,9889,6,12
dfa/TTT,59,10,10,3,9685,6,10
dfa/dynamicTTT,60,10,10,1,6253,7,7
dfa/TTT,60,10,10,2,5934,7,6
dfa/dynamicTTT,61,10,10,1,2709,8,3
dfa/TTT,61,10,10,1,2352,8,2
dfa/dynamicTTT,62,10,10,1,1413,9,1
dfa/TTT,62,10,10,1,1232,9,2
dfa/dynamicTTT,64,10,10,2,33705,1,38
dfa/TTT,64,10,10,8,34179,1,36
dfa/dynamicTTT,65,10,10,4,29419,2,32
dfa/TTT,65,10,10,6,29346,2,31
dfa/dynamicTTT,67,10,10,1,34310,1,34
dfa/TTT,67,10,10,8,34744,1,35
dfa/dynamicTTT,68,10,10,1,28824,2,30
dfa/TTT,68,10,10,7,28582,2,29
dfa/dynamicTTT,69,10,10,1,23368,3,25
dfa/TTT,69,10,10,6,23532,3,23
dfa/dynamicTTT,70,10,10,1,18176,4,19
dfa/TTT,70,10,10,5,18280,4,18
dfa/dynamicTTT,71,10,10,2,14540,5,17
dfa/TTT,71,10,10,4,14500,5,16
dfa/dynamicTTT,72,10,10,2,9445,6,10
dfa/TTT,72,10,10,3,9396,6,10
dfa/dynamicTTT,73,10,10,1,6532,7,7
dfa/TTT,73,10,10,2,6141,7,7
dfa/dynamicTTT,74,10,10,1,1686,8,2
dfa/TTT,74,10,10,1,1232,8,1
dfa/dynamicTTT,76,10,10,1,30713,1,32
dfa/TTT,76,10,10,8,31279,1,32
dfa/dynamicTTT,77,10,10,2,26856,2,28
dfa/TTT,77,10,10,7,27236,2,31
dfa/dynamicTTT,78,10,10,2,25781,3,29
dfa/TTT,78,10,10,6,25875,3,25
dfa/dynamicTTT,79,10,10,3,21716,4,23
dfa/TTT,79,10,10,5,21676,4,21
dfa/dynamicTTT,80,10,10,4,18628,5,20
dfa/TTT,80,10,10,4,18415,5,20
dfa/dynamicTTT,81,10,10,1,1413,6,1
dfa/TTT,81,10,10,1,1232,6,1
dfa/dynamicTTT,83,10,10,1,35786,1,37
dfa/TTT,83,10,10,8,36289,1,37
dfa/dynamicTTT,84,10,10,3,33626,2,35
dfa/TTT,84,10,10,7,34258,2,33
dfa/dynamicTTT,85,10,10,2,26434,3,29
dfa/TTT,85,10,10,6,26978,3,30
dfa/dynamicTTT,86,10,10,2,19680,4,23
dfa/TTT,86,10,10,5,19768,4,20
dfa/dynamicTTT,87,10,10,2,13527,5,16
dfa/TTT,87,10,10,4,13455,5,14
dfa/dynamicTTT,88,10,10,2,10475,6,12
dfa/TTT,88,10,10,3,10181,6,12
dfa/dynamicTTT,89,10,10,1,2668,7,3
dfa/TTT,89,10,10,1,2352,7,3
