algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,1,50,10,1,3075,1,4
dfa/TTT,1,50,10,1,1232,1,2
dfa/dynamicTTT,3,50,10,1,3075,1,5
dfa/TTT,3,50,10,1,1232,1,2
dfa/dynamicTTT,5,50,10,1,3526,1,5
dfa/TTT,5,50,10,1,1232,1,1
dfa/dynamicTTT,7,50,10,1,3526,1,5
dfa/TTT,7,50,10,1,1232,1,2
dfa/dynamicTTT,9,50,10,1,4879,1,6
dfa/TTT,9,50,10,1,1232,1,2
dfa/dynamicTTT,11,50,10,1,4879,1,7
dfa/TTT,11,50,10,1,1232,1,1
dfa/dynamicTTT,13,50,10,1,4428,1,6
dfa/TTT,13,50,10,1,1232,1,1
dfa/dynamicTTT,15,50,10,1,4428,1,6
dfa/TTT,15,50,10,1,1232,1,1
dfa/dynamicTTT,17,50,10,1,3526,1,5
dfa/TTT,17,50,10,1,1232,1,2
dfa/dynamicTTT,19,50,10,1,3977,1,5
dfa/TTT,19,50,10,1,1232,1,2
dfa/dynamicTTT,21,50,10,1,3977,1,5
dfa/TTT,21,50,10,1,1232,1,2
dfa/dynamicTTT,23,50,10,1,4472,1,7
dfa/TTT,23,50,10,1,1232,1,1
dfa/dynamicTTT,25,50,10,1,3977,1,10
dfa/TTT,25,50,10,1,1232,1,1
dfa/dynamicTTT,27,50,10,1,3526,1,5
dfa/TTT,27,50,10,1,1232,1,1
dfa/dynamicTTT,29,50,10,1,3526,1,6
dfa/TTT,29,50,10,1,1232,1,1
dfa/dynamicTTT,31,50,10,1,3977,1,6
dfa/TTT,31,50,10,1,1232,1,2
dfa/dynamicTTT,33,50,10,1,3526,1,5
dfa/TTT,33,50,10,1,1232,1,1
dfa/dynamicTTT,35,50,10,1,3075,1,5
dfa/TTT,35,50,10,1,1232,1,1
dfa/dynamicTTT,37,50,10,1,4879,1,9
dfa/TTT,37,50,10,1,1232,1,1
dfa/dynamicTTT,39,50,10,1,3075,1,5
dfa/TTT,39,50,10,1,1232,1,1
