algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,s50_1,50,10,12,258662,1,676
dfa/TTT,s50_1,50,10,49,278312,1,741
dfa/dynamicTTT,s50_2,50,10,13,198408,2,662
dfa/TTT,s50_2,50,10,49,214436,2,679
dfa/dynamicTTT,s50_3,50,10,37,153581,3,325
dfa/TTT,s50_3,50,10,49,154444,3,407
dfa/dynamicTTT,s50_4,50,10,43,117350,4,219
dfa/TTT,s50_4,50,10,49,119095,4,192
dfa/dynamicTTT,s50_5,50,10,48,75966,5,239
dfa/TTT,s50_5,50,10,49,75976,5,416
dfa/dynamicTTT,s50_6,48,10,45,45006,6,111
dfa/TTT,s50_6,48,10,46,45017,6,110
dfa/dynamicTTT,s50_7,45,10,44,35355,7,113
dfa/TTT,s50_7,45,10,44,35355,7,66
dfa/dynamicTTT,s50_8,38,10,34,16787,8,41
dfa/TTT,s50_8,38,10,36,16436,8,29
dfa/dynamicTTT,s50_9,13,10,7,392,9,1
dfa/TTT,s50_9,13,10,7,392,9,2
dfa/dynamicTTT,s50_10,50,10,1,241585,1,592
dfa/TTT,s50_10,50,10,49,265576,1,559
dfa/dynamicTTT,s50_11,50,10,1,177897,2,523
dfa/TTT,s50_11,50,10,49,196308,2,556
dfa/dynamicTTT,s50_12,50,10,3,125267,3,302
dfa/TTT,s50_12,50,10,48,142729,3,267
dfa/dynamicTTT,s50_13,50,10,21,96071,4,223
dfa/TTT,s50_13,50,10,44,92699,4,179
dfa/dynamicTTT,s50_14,50,10,30,69930,5,122
dfa/TTT,s50_14,50,10,49,75433,5,139
dfa/dynamicTTT,s50_15,49,10,29,40102,6,101
dfa/TTT,s50_15,49,10,48,43504,6,94
dfa/dynamicTTT,s50_17,50,10,1,245058,1,493
dfa/TTT,s50_17,50,10,48,266579,1,604
dfa/dynamicTTT,s50_18,50,10,8,187541,2,424
dfa/TTT,s50_18,50,10,48,203154,2,451
dfa/dynamicTTT,s50_19,50,10,8,131973,3,260
dfa/TTT,s50_19,50,10,48,148641,3,283
dfa/dynamicTTT,s50_20,49,10,29,97630,4,168
dfa/TTT,s50_20,49,10,42,98650,4,169
dfa/dynamicTTT,s50_21,49,10,34,72499,5,113
dfa/TTT,s50_21,49,10,47,74863,5,117
dfa/dynamicTTT,s50_22,48,10,38,49588,6,75
dfa/TTT,s50_22,48,10,47,48620,6,71
dfa/dynamicTTT,s50_23,45,10,37,25846,7,37
dfa/TTT,s50_23,45,10,37,24970,7,38
dfa/dynamicTTT,s50_24,35,10,28,11562,8,37
dfa/TTT,s50_24,35,10,31,11931,8,19
dfa/dynamicTTT,s50_25,4,10,2,65,9,0
dfa/TTT,s50_25,4,10,3,68,9,0
dfa/dynamicTTT,s50_26,50,10,17,277911,1,550
dfa/TTT,s50_26,50,10,47,279173,1,592
dfa/dynamicTTT,s50_27,50,10,19,192831,2,480
dfa/TTT,s50_27,50,10,47,207215,2,448
dfa/dynamicTTT,s50_28,50,10,31,143265,3,264
dfa/TTT,s50_28,50,10,46,148992,3,281
dfa/dynamicTTT,s50_29,50,10,41,97943,4,178
dfa/TTT,s50_29,50,10,45,98171,4,175
dfa/dynamicTTT,s50_30,50,10,42,71283,5,130
dfa/TTT,s50_30,50,10,43,72836,5,309
dfa/dynamicTTT,s50_31,50,10,42,48868,6,82
dfa/TTT,s50_31,50,10,44,48892,6,90
dfa/dynamicTTT,s50_33,50,10,11,266419,1,526
dfa/TTT,s50_33,50,10,49,276913,1,516
dfa/dynamicTTT,s50_35,50,10,5,250537,1,604
dfa/TTT,s50_35,50,10,47,273618,1,560
dfa/dynamicTTT,s50_36,50,10,27,198130,2,437
dfa/TTT,s50_36,50,10,45,200531,2,368
dfa/dynamicTTT,s50_38,50,10,20,262654,1,575
dfa/TTT,s50_38,50,10,46,262218,1,562
dfa/dynamicTTT,s50_39,50,10,20,191686,2,417
