algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,s100_57,100,10,19,610041,1,711
dfa/TTT,s100_57,100,10,97,674946,1,707
dfa/dynamicTTT,s100_58,100,10,49,500554,2,539
dfa/TTT,s100_58,100,10,95,504288,2,529
dfa/dynamicTTT,s100_59,100,10,50,394302,3,380
dfa/TTT,s100_59,100,10,94,412564,3,383
dfa/dynamicTTT,s100_60,100,10,54,297518,4,268
dfa/TTT,s100_60,100,10,95,312809,4,274
dfa/dynamicTTT,s100_61,100,10,57,222941,5,186
dfa/TTT,s100_61,100,10,95,239701,5,193
dfa/dynamicTTT,s100_62,100,10,89,161949,6,130
dfa/TTT,s100_62,100,10,96,186940,6,142
dfa/dynamicTTT,s100_64,100,10,14,615989,1,702
dfa/TTT,s100_64,100,10,99,729157,1,702
dfa/dynamicTTT,s100_65,100,10,21,459714,2,514
dfa/TTT,s100_65,100,10,99,560557,2,514
dfa/dynamicTTT,s100_67,100,10,2,606567,1,669
dfa/TTT,s100_67,100,10,97,707707,1,671
dfa/dynamicTTT,s100_68,100,10,37,500373,2,490
dfa/TTT,s100_68,100,10,94,537868,2,494
dfa/dynamicTTT,s100_69,100,10,56,386597,3,353
dfa/TTT,s100_69,100,10,94,410900,3,360
dfa/dynamicTTT,s100_70,99,10,88,304403,4,259
dfa/TTT,s100_70,99,10,97,297072,4,248
dfa/dynamicTTT,s100_71,99,10,88,223385,5,191
dfa/TTT,s100_71,99,10,97,227713,5,193
dfa/dynamicTTT,s100_72,99,10,91,169928,6,138
dfa/TTT,s100_72,99,10,95,162777,6,120
dfa/dynamicTTT,s100_73,94,10,86,122002,7,94
dfa/TTT,s100_73,94,10,86,113778,7,99
dfa/dynamicTTT,s100_74,85,10,77,61203,8,49
dfa/TTT,s100_74,85,10,78,61211,8,47
dfa/dynamicTTT,s100_75,12,10,9,566,9,1
dfa/TTT,s100_75,12,10,10,569,9,1
dfa/dynamicTTT,s100_76,100,10,17,619280,1,704
dfa/TTT,s100_76,100,10,98,697391,1,701
dfa/dynamicTTT,s100_77,100,10,28,467327,2,523
dfa/TTT,s100_77,100,10,99,512693,2,499
dfa/dynamicTTT,s100_78,100,10,44,384845,3,382
dfa/TTT,s100_78,100,10,99,400859,3,367
dfa/dynamicTTT,s100_79,100,10,69,280344,4,254
dfa/TTT,s100_79,100,10,97,296434,4,266
