algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,s10_1,10,10,1,29774,1,57
dfa/TTT,s10_1,10,10,9,29469,1,55
dfa/dynamicTTT,s10_2,10,10,1,21646,2,42
dfa/TTT,s10_2,10,10,9,21573,2,41
dfa/dynamicTTT,s10_3,10,10,4,14674,3,32
dfa/TTT,s10_3,10,10,9,14676,3,32
dfa/dynamicTTT,s10_4,10,10,6,9907,4,21
dfa/TTT,s10_4,10,10,9,10275,4,22
dfa/dynamicTTT,s10_5,10,10,9,6114,5,12
dfa/TTT,s10_5,10,10,9,6114,5,11
dfa/dynamicTTT,s10_6,10,10,9,4149,6,8
dfa/TTT,s10_6,10,10,9,4149,6,6
dfa/dynamicTTT,s10_7,10,10,8,2423,7,4
dfa/TTT,s10_7,10,10,8,2423,7,3
dfa/dynamicTTT,s10_8,6,10,4,398,8,1
dfa/TTT,s10_8,6,10,4,398,8,1
dfa/dynamicTTT,s10_9,2,10,1,12,9,0
dfa/TTT,s10_9,2,10,1,12,9,0
dfa/dynamicTTT,s10_10,10,10,1,29625,1,67
dfa/TTT,s10_10,10,10,9,31022,1,59
dfa/dynamicTTT,s10_11,10,10,1,21430,2,40
dfa/TTT,s10_11,10,10,9,22657,2,50
dfa/dynamicTTT,s10_12,10,10,1,14860,3,27
dfa/TTT,s10_12,10,10,9,15725,3,28
dfa/dynamicTTT,s10_13,10,10,1,9838,4,19
dfa/TTT,s10_13,10,10,9,10730,4,18
dfa/dynamicTTT,s10_14,10,10,1,6073,5,11
dfa/TTT,s10_14,10,10,9,6881,5,11
dfa/dynamicTTT,s10_15,10,10,1,3392,6,6
dfa/TTT,s10_15,10,10,8,4222,6,9
dfa/dynamicTTT,s10_17,10,10,1,27678,1,60
dfa/TTT,s10_17,10,10,9,29334,1,58
dfa/dynamicTTT,s10_18,10,10,1,19940,2,42
dfa/TTT,s10_18,10,10,9,21442,2,45
dfa/dynamicTTT,s10_19,10,10,6,14606,3,32
dfa/TTT,s10_19,10,10,9,14393,3,41
dfa/dynamicTTT,s10_20,10,10,6,10002,4,27
dfa/TTT,s10_20,10,10,9,9690,4,26
dfa/dynamicTTT,s10_21,10,10,8,7728,5,14
dfa/TTT,s10_21,10,10,9,7745,5,13
dfa/dynamicTTT,s10_22,10,10,8,4376,6,8
dfa/TTT,s10_22,10,10,9,4389,6,8
dfa/dynamicTTT,s10_23,17,10,14,5568,7,9
dfa/TTT,s10_23,17,10,14,5568,7,10
dfa/dynamicTTT,s10_24,7,10,6,411,8,1
