algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/TTT,s5_50,5,10,4,2522,5,2
dfa/dynamicTTT,s5_51,5,10,2,1416,6,1
dfa/TTT,s5_51,5,10,4,1501,6,1
dfa/dynamicTTT,s5_52,5,10,2,729,7,1
dfa/TTT,s5_52,5,10,4,796,7,1
dfa/dynamicTTT,s5_53,5,10,4,364,8,1
dfa/TTT,s5_53,5,10,4,364,8,0
dfa/dynamicTTT,s5_54,1,10,1,8,9,0
dfa/TTT,s5_54,1,10,1,8,9,0
dfa/dynamicTTT,s5_55,5,10,1,11056,1,14
dfa/TTT,s5_55,5,10,4,11530,1,12
dfa/dynamicTTT,s5_56,5,10,1,8042,2,7
dfa/TTT,s5_56,5,10,4,8468,2,8
dfa/dynamicTTT,s5_57,5,10,1,5582,3,6
dfa/TTT,s5_57,5,10,4,5960,3,6
dfa/dynamicTTT,s5_58,5,10,2,3510,4,3
dfa/TTT,s5_58,5,10,4,3834,4,3
dfa/dynamicTTT,s5_59,5,10,2,2415,5,2
dfa/TTT,s5_59,5,10,4,2390,5,2
dfa/dynamicTTT,s5_60,5,10,2,1375,6,1
dfa/TTT,s5_60,5,10,4,1363,6,2
dfa/dynamicTTT,s5_61,5,10,2,695,7,0
dfa/TTT,s5_61,5,10,4,696,7,1
dfa/dynamicTTT,s5_62,4,10,1,174,8,0
dfa/TTT,s5_62,4,10,3,219,8,0
dfa/dynamicTTT,s5_63,3,10,1,29,9,0
dfa/TTT,s5_63,3,10,2,35,9,0
dfa/dynamicTTT,s5_64,5,10,4,10257,1,11
dfa/TTT,s5_64,5,10,4,10231,1,10
dfa/dynamicTTT,s5_65,5,10,3,7354,2,7
dfa/TTT,s5_65,5,10,4,7520,2,6
dfa/dynamicTTT,s5_66,5,10,3,5122,3,5
dfa/TTT,s5_66,5,10,4,5266,3,5
dfa/dynamicTTT,s5_67,5,10,3,3691,4,6
dfa/TTT,s5_67,5,10,4,3692,4,4
dfa/dynamicTTT,s5_68,5,10,3,2338,5,3
dfa/TTT,s5_68,5,10,4,2340,5,2
dfa/dynamicTTT,s5_69,5,10,3,1436,6,2
dfa/TTT,s5_69,5,10,4,1438,6,1
dfa/dynamicTTT,s5_70,4,10,2,509,7,0
dfa/TTT,s5_70,4,10,2,503,7,0
dfa/dynamicTTT,s5_71,1,10,1,29,8,0
dfa/TTT,s5_71,1,10,1,24,8,0
dfa/dynamicTTT,s5_72,1,10,1,8,9,0
dfa/TTT,s5_72,1,10,1,8,9,0
dfa/dynamicTTT,s5_73,5,10,3,10674,1,11
dfa/TTT,s5_73,5,10,4,10682,1,11
dfa/dynamicTTT,s5_74,5,10,3,7651,2,8
dfa/TTT,s5_74,5,10,4,7658,2,7
dfa/dynamicTTT,s5_75,5,10,3,5324,3,5
dfa/TTT,s5_75,5,10,4,5330,3,5
dfa/dynamicTTT,s5_76,5,10,4,3606,4,3
dfa/TTT,s5_76,5,10,4,3606,4,3
dfa/dynamicTTT,s5_77,5,10,4,2290,5,2
dfa/TTT,s5_77,5,10,4,2290,5,2
dfa/dynamicTTT,s5_78,5,10,4,1239,6,1
dfa/TTT,s5_78,5,10,4,1239,6,1
dfa/dynamicTTT,s5_79,5,10,4,635,7,1
dfa/TTT,s5_79,5,10,4,635,7,0
dfa/dynamicTTT,s5_80,4,10,3,162,8,0
dfa/TTT,s5_80,4,10,3,162,8,0
dfa/dynamicTTT,s5_81,3,10,2,34,9,0
dfa/TTT,s5_81,3,10,2,34,9,0
dfa/dynamicTTT,s5_82,5,10,1,10538,1,10
dfa/TTT,s5_82,5,10,4,10706,1,11
dfa/dynamicTTT,s5_83,5,10,2,8269,2,8
dfa/TTT,s5_83,5,10,4,8393,2,8
dfa/dynamicTTT,s5_84,5,10,2,5776,3,5
dfa/TTT,s5_84,5,10,4,5886,3,5
dfa/dynamicTTT,s5_85,5,10,2,3720,4,4
dfa/TTT,s5_85,5,10,4,3816,4,3
dfa/dynamicTTT,s5_86,5,10,2,2340,5,2
dfa/TTT,s5_86,5,10,4,2419,5,2
dfa/dynamicTTT,s5_87,5,10,2,1445,6,1
dfa/TTT,s5_87,5,10,4,1511,6,1
dfa/dynamicTTT,s5_88,5,10,2,750,7,0
dfa/TTT,s5_88,5,10,4,803,7,0
dfa/dynamicTTT,s5_89,4,10,2,207,8,0
dfa/TTT,s5_89,4,10,3,210,8,0
dfa/dynamicTTT,s5_90,3,10,1,28,9,0
dfa/TTT,s5_90,3,10,2,31,9,0
dfa/dynamicTTT,s5_91,5,10,1,10596,1,11
dfa/TTT,s5_91,5,10,4,10644,1,11
dfa/dynamicTTT,s5_92,5,10,1,7521,2,7
dfa/TTT,s5_92,5,10,4,7569,2,8
dfa/dynamicTTT,s5_93,5,10,1,5208,3,5
dfa/TTT,s5_93,5,10,4,5256,3,6
dfa/dynamicTTT,s5_94,5,10,1,3416,4,3
dfa/TTT,s5_94,5,10,4,3464,4,6
dfa/dynamicTTT,s5_95,5,10,1,2102,5,2
dfa/TTT,s5_95,5,10,4,2150,5,2
dfa/dynamicTTT,s5_96,5,10,1,1156,6,1
dfa/TTT,s5_96,5,10,4,1203,6,1
dfa/dynamicTTT,s5_97,5,10,1,578,7,1
dfa/TTT,s5_97,5,10,4,618,7,0
dfa/dynamicTTT,s5_98,3,10,2,110,8,0
dfa/TTT,s5_98,3,10,2,110,8,1
dfa/dynamicTTT,s5_99,1,10,1,8,9,0
dfa/TTT,s5_99,1,10,1,8,9,0
dfa/dynamicTTT,s5_100,5,10,1,10686,1,12
dfa/TTT,s5_100,5,10,4,10784,1,12
dfa/dynamicTTT,s5_101,5,10,1,7751,2,8
dfa/TTT,s5_101,5,10,4,7843,2,8
dfa/dynamicTTT,s5_102,5,10,1,5307,3,5
dfa/TTT,s5_102,5,10,4,5408,3,6
dfa/dynamicTTT,s5_103,5,10,1,3366,4,4
