algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,56,5,10,2,18350,2,46
dfa/TTT,56,5,10,5,19329,2,47
dfa/dynamicTTT,57,5,10,2,23744,3,58
dfa/TTT,57,5,10,5,25107,3,67
dfa/dynamicTTT,58,5,10,2,23828,4,57
dfa/TTT,58,5,10,5,25198,4,60
dfa/dynamicTTT,59,5,10,2,30702,5,69
dfa/TTT,59,5,10,5,32313,5,73
dfa/dynamicTTT,60,5,10,2,36542,6,83
dfa/TTT,60,5,10,5,36641,6,83
dfa/dynamicTTT,61,5,10,2,45881,7,109
dfa/TTT,61,5,10,5,45984,7,121
dfa/dynamicTTT,62,5,10,2,55472,8,179
dfa/TTT,62,5,10,5,60791,8,169
dfa/dynamicTTT,63,5,10,2,66817,9,181
dfa/TTT,63,5,10,5,72724,9,190
dfa/dynamicTTT,64,5,10,1,14365,1,31
dfa/TTT,64,5,10,4,14506,1,30
dfa/dynamicTTT,65,5,10,2,14817,2,32
dfa/TTT,65,5,10,4,14767,2,31
dfa/dynamicTTT,66,5,10,2,19026,3,44
dfa/TTT,66,5,10,4,18972,3,41
dfa/dynamicTTT,67,5,10,2,24098,4,55
dfa/TTT,67,5,10,4,24011,4,55
dfa/dynamicTTT,68,5,10,2,24088,5,53
dfa/TTT,68,5,10,4,24001,5,55
dfa/dynamicTTT,69,5,10,2,30118,6,99
dfa/TTT,69,5,10,4,30027,6,68
dfa/dynamicTTT,70,5,10,3,40093,7,90
dfa/TTT,70,5,10,5,40386,7,90
dfa/dynamicTTT,71,5,10,3,39604,8,112
dfa/TTT,71,5,10,5,39912,8,118
dfa/dynamicTTT,72,5,10,4,51384,9,116
dfa/TTT,72,5,10,6,51697,9,118
dfa/dynamicTTT,73,5,10,2,18595,1,40
dfa/TTT,73,5,10,5,18739,1,38
dfa/dynamicTTT,74,5,10,2,24316,2,54
dfa/TTT,74,5,10,5,24511,2,81
dfa/dynamicTTT,75,5,10,3,31400,3,68
dfa/TTT,75,5,10,6,31677,3,66
dfa/dynamicTTT,76,5,10,4,36345,4,107
dfa/TTT,76,5,10,7,36190,4,103
dfa/dynamicTTT,77,5,10,4,36348,5,87
dfa/TTT,77,5,10,7,36193,5,89
dfa/dynamicTTT,78,5,10,4,36277,6,84
dfa/TTT,78,5,10,7,36122,6,85
dfa/dynamicTTT,79,5,10,5,41586,7,99
dfa/TTT,79,5,10,8,41433,7,93
dfa/dynamicTTT,80,5,10,5,59298,8,173
dfa/TTT,80,5,10,8,53185,8,136
dfa/dynamicTTT,81,5,10,6,65827,9,154
dfa/TTT,81,5,10,9,65802,9,156
dfa/dynamicTTT,82,5,10,1,17550,1,46
dfa/TTT,82,5,10,4,18843,1,45
dfa/dynamicTTT,83,5,10,2,24178,2,60
dfa/TTT,83,5,10,5,25281,2,55
dfa/dynamicTTT,84,5,10,2,29819,3,67
dfa/TTT,84,5,10,5,30252,3,65
dfa/dynamicTTT,85,5,10,2,30007,4,72
dfa/TTT,85,5,10,5,30439,4,92
dfa/dynamicTTT,86,5,10,3,36480,5,98
dfa/TTT,86,5,10,6,36911,5,93
dfa/dynamicTTT,87,5,10,4,44758,6,110
dfa/TTT,87,5,10,7,45189,6,143
dfa/dynamicTTT,88,5,10,4,56658,7,153
dfa/TTT,88,5,10,7,58567,7,161
dfa/dynamicTTT,89,5,10,4,69962,8,176
dfa/TTT,89,5,10,7,73123,8,168
dfa/dynamicTTT,90,5,10,4,85903,9,189
dfa/TTT,90,5,10,7,90020,9,208
dfa/dynamicTTT,91,5,10,2,20430,1,56
dfa/TTT,91,5,10,5,20783,1,62
dfa/dynamicTTT,92,5,10,2,20430,2,44
dfa/TTT,92,5,10,5,20783,2,43
dfa/dynamicTTT,93,5,10,3,25820,3,53
dfa/TTT,93,5,10,6,26173,3,50
dfa/dynamicTTT,94,5,10,3,33086,4,66
dfa/TTT,94,5,10,6,33465,4,66
dfa/dynamicTTT,95,5,10,3,33060,5,89
dfa/TTT,95,5,10,6,33439,5,110
dfa/dynamicTTT,96,5,10,3,32706,6,73
dfa/TTT,96,5,10,6,33053,6,77
dfa/dynamicTTT,97,5,10,4,40943,7,83
dfa/TTT,97,5,10,7,41288,7,83
dfa/dynamicTTT,98,5,10,4,52464,8,105
dfa/dynamicTTT,99,5,10,1,23475,1,49
dfa/TTT,99,5,10,4,23548,1,45
dfa/dynamicTTT,100,5,10,1,23326,2,46
dfa/TTT,100,5,10,4,23399,2,46
dfa/dynamicTTT,101,5,10,2,29101,3,58
dfa/TTT,101,5,10,5,29177,3,60
dfa/dynamicTTT,102,5,10,3,35101,4,75
dfa/TTT,102,5,10,6,35384,4,73
dfa/dynamicTTT,103,5,10,3,42907,5,89
dfa/TTT,103,5,10,6,43360,5,90
dfa/dynamicTTT,104,5,10,3,47522,6,111
dfa/TTT,104,5,10,6,51665,6,162
dfa/dynamicTTT,105,5,10,4,58849,7,153
dfa/TTT,105,5,10,7,63521,7,174
dfa/dynamicTTT,106,5,10,5,68706,8,183
dfa/TTT,106,5,10,8,73267,8,215
dfa/dynamicTTT,107,5,10,6,76853,9,179
dfa/TTT,107,5,10,9,81888,9,187
dfa/dynamicTTT,108,5,10,2,19083,1,38
dfa/TTT,108,5,10,5,19264,1,43
dfa/dynamicTTT,109,5,10,3,19807,2,43
dfa/TTT,109,5,10,5,20007,2,42
dfa/dynamicTTT,110,5,10,4,24114,3,52
dfa/TTT,110,5,10,6,24360,3,51
dfa/dynamicTTT,111,5,10,4,31393,4,69
dfa/TTT,111,5,10,6,31934,4,71
dfa/dynamicTTT,112,5,10,5,39574,5,90
dfa/TTT,112,5,10,7,40148,5,89
dfa/dynamicTTT,113,5,10,6,46890,6,102
dfa/TTT,113,5,10,8,47583,6,102
dfa/dynamicTTT,114,5,10,7,51520,7,107
dfa/TTT,114,5,10,9,56181,7,142
dfa/dynamicTTT,115,5,10,6,66965,8,191
dfa/TTT,115,5,10,9,71904,8,167
dfa/dynamicTTT,116,5,10,6,81104,9,185
dfa/TTT,116,5,10,9,87434,9,230
dfa/dynamicTTT,117,5,10,2,17302,1,48
dfa/TTT,117,5,10,5,17395,1,37
dfa/dynamicTTT,118,5,10,2,22953,2,53
dfa/TTT,118,5,10,5,23051,2,62
dfa/dynamicTTT,119,5,10,2,22919,3,50
dfa/TTT,119,5,10,5,23017,3,50
dfa/dynamicTTT,120,5,10,3,28851,4,77
dfa/TTT,120,5,10,6,28949,4,61
dfa/dynamicTTT,121,5,10,4,35595,5,88
dfa/TTT,121,5,10,7,35693,5,81
dfa/dynamicTTT,122,5,10,5,43589,6,90
dfa/TTT,122,5,10,8,43688,6,110
dfa/dynamicTTT,123,5,10,6,51821,7,113
dfa/TTT,123,5,10,9,51920,7,118
dfa/dynamicTTT,124,5,10,6,69444,8,156
dfa/TTT,124,5,10,9,69101,8,138
dfa/dynamicTTT,125,5,10,7,77097,9,180
dfa/TTT,125,5,10,10,76272,9,155
dfa/dynamicTTT,126,5,10,2,18557,1,41
dfa/TTT,126,5,10,5,18948,1,47
dfa/dynamicTTT,127,5,10,2,24529,2,51
dfa/TTT,127,5,10,5,24955,2,52
dfa/dynamicTTT,128,5,10,3,31866,3,78
dfa/TTT,128,5,10,6,32294,3,68
dfa/dynamicTTT,129,5,10,3,31661,4,72
dfa/TTT,129,5,10,6,32089,4,76
dfa/dynamicTTT,130,5,10,3,31555,5,64
dfa/TTT,130,5,10,6,31984,5,71
dfa/dynamicTTT,131,5,10,4,37447,6,91
dfa/TTT,131,5,10,7,37875,6,85
