algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,s5_1,6,10,2,16629,1,91
dfa/TTT,s5_1,6,10,5,16858,1,104
dfa/dynamicTTT,s5_2,7,10,3,20128,2,105
dfa/TTT,s5_2,7,10,6,21975,2,160
dfa/dynamicTTT,s5_3,8,10,4,24468,3,98
dfa/TTT,s5_3,8,10,7,26385,3,97
dfa/dynamicTTT,s5_4,8,10,4,24473,4,68
dfa/TTT,s5_4,8,10,7,26416,4,71
dfa/dynamicTTT,s5_5,9,10,5,30080,5,63
dfa/TTT,s5_5,9,10,8,32250,5,63
dfa/dynamicTTT,s5_6,9,10,5,39302,6,74
dfa/TTT,s5_6,9,10,8,42355,6,66
dfa/dynamicTTT,s5_7,9,10,5,54180,7,82
dfa/TTT,s5_7,9,10,8,57318,7,110
dfa/dynamicTTT,s5_8,9,10,5,68130,8,101
dfa/TTT,s5_8,9,10,8,72205,8,112
dfa/dynamicTTT,s5_9,10,10,6,78368,9,131
dfa/TTT,s5_9,10,10,9,81999,9,142
dfa/dynamicTTT,s5_10,5,10,1,17576,1,26
dfa/TTT,s5_10,5,10,4,17659,1,26
dfa/dynamicTTT,s5_11,5,10,1,17576,2,26
dfa/TTT,s5_11,5,10,4,17659,2,35
dfa/dynamicTTT,s5_12,5,10,1,22680,3,39
dfa/TTT,s5_12,5,10,4,22781,3,49
dfa/dynamicTTT,s5_13,6,10,3,30230,4,49
dfa/TTT,s5_13,6,10,5,30120,4,45
dfa/dynamicTTT,s5_14,6,10,3,37978,5,102
dfa/TTT,s5_14,6,10,5,37835,5,61
dfa/dynamicTTT,s5_15,6,10,3,38520,6,75
dfa/TTT,s5_15,6,10,5,37836,6,70
dfa/dynamicTTT,s5_16,7,10,4,51292,7,77
dfa/TTT,s5_16,7,10,6,51396,7,101
dfa/dynamicTTT,s5_17,7,10,4,65351,8,100
dfa/TTT,s5_17,7,10,6,66877,8,107
dfa/dynamicTTT,s5_18,7,10,4,81431,9,134
dfa/TTT,s5_18,7,10,6,82705,9,149
dfa/dynamicTTT,s5_19,5,10,1,18343,1,28
dfa/TTT,s5_19,5,10,4,18340,1,26
dfa/dynamicTTT,s5_20,5,10,1,23594,2,33
dfa/TTT,s5_20,5,10,4,23698,2,42
dfa/dynamicTTT,s5_21,6,10,2,31259,3,57
dfa/TTT,s5_21,6,10,5,31372,3,60
dfa/dynamicTTT,s5_22,7,10,3,37991,4,62
dfa/TTT,s5_22,7,10,6,38106,4,67
dfa/dynamicTTT,s5_23,8,10,4,45489,5,78
dfa/TTT,s5_23,8,10,7,45564,5,67
