algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,s10_48,13,10,4,74573,7,132
dfa/TTT,s10_48,13,10,12,75826,7,132
dfa/dynamicTTT,s10_49,14,10,5,81976,8,147
dfa/TTT,s10_49,14,10,13,83333,8,174
dfa/dynamicTTT,s10_50,14,10,6,106293,9,196
dfa/TTT,s10_50,14,10,13,109132,9,204
dfa/dynamicTTT,s10_51,11,10,2,41097,1,74
dfa/TTT,s10_51,11,10,10,43061,1,76
dfa/dynamicTTT,s10_52,12,10,3,47413,2,103
dfa/TTT,s10_52,12,10,11,49553,2,112
dfa/dynamicTTT,s10_53,12,10,3,61620,3,109
dfa/TTT,s10_53,12,10,11,67296,3,128
dfa/dynamicTTT,s10_54,13,10,4,69058,4,128
dfa/TTT,s10_54,13,10,12,75084,4,177
dfa/dynamicTTT,s10_55,14,10,5,79882,5,170
dfa/TTT,s10_55,14,10,13,86366,5,174
dfa/dynamicTTT,s10_56,14,10,5,77969,6,152
dfa/TTT,s10_56,14,10,12,86298,6,174
dfa/dynamicTTT,s10_57,15,10,6,84212,7,158
dfa/TTT,s10_57,15,10,13,95049,7,181
dfa/dynamicTTT,s10_58,15,10,6,113339,8,244
dfa/TTT,s10_58,15,10,14,121024,8,232
dfa/dynamicTTT,s10_59,16,10,7,122986,9,238
dfa/TTT,s10_59,16,10,15,120614,9,222
dfa/dynamicTTT,s10_60,11,10,2,44935,1,76
dfa/TTT,s10_60,11,10,10,47137,1,95
dfa/dynamicTTT,s10_61,11,10,2,60411,2,116
dfa/TTT,s10_61,11,10,10,61958,2,136
dfa/dynamicTTT,s10_62,12,10,3,68343,3,122
dfa/TTT,s10_62,12,10,11,69849,3,143
dfa/dynamicTTT,s10_63,12,10,3,86045,4,174
dfa/TTT,s10_63,12,10,11,86728,4,176
dfa/dynamicTTT,s10_64,13,10,4,95633,5,190
dfa/TTT,s10_64,13,10,12,96339,5,182
dfa/dynamicTTT,s10_65,13,10,4,125600,6,326
dfa/TTT,s10_65,13,10,12,134756,6,276
dfa/dynamicTTT,s10_66,13,10,4,157902,7,292
dfa/TTT,s10_66,13,10,12,168759,7,362
dfa/dynamicTTT,s10_67,14,10,5,170533,8,378
dfa/TTT,s10_67,14,10,13,180865,8,396
dfa/dynamicTTT,s10_68,15,10,6,184186,9,373
dfa/TTT,s10_68,15,10,14,194409,9,407
dfa/dynamicTTT,s10_69,11,10,4,43894,1,102
dfa/TTT,s10_69,11,10,10,42156,1,93
dfa/dynamicTTT,s10_70,12,10,5,50840,2,109
dfa/TTT,s10_70,12,10,11,48981,2,92
dfa/dynamicTTT,s10_71,12,10,5,66250,3,172
dfa/TTT,s10_71,12,10,11,63858,3,136
dfa/dynamicTTT,s10_72,12,10,5,66221,4,119
dfa/TTT,s10_72,12,10,11,63951,4,132
dfa/dynamicTTT,s10_73,13,10,6,73674,5,195
dfa/TTT,s10_73,13,10,12,73234,5,170
dfa/dynamicTTT,s10_74,13,10,6,73671,6,193
dfa/TTT,s10_74,13,10,12,73231,6,158
dfa/dynamicTTT,s10_75,14,10,7,80198,7,169
dfa/TTT,s10_75,14,10,13,78039,7,159
dfa/dynamicTTT,s10_76,14,10,7,80987,8,186
dfa/TTT,s10_76,14,10,13,80349,8,206
dfa/dynamicTTT,s10_77,14,10,7,80981,9,202
dfa/TTT,s10_77,14,10,13,80343,9,161
dfa/dynamicTTT,s10_78,10,10,1,42285,1,75
dfa/TTT,s10_78,10,10,8,43025,1,87
dfa/dynamicTTT,s10_79,10,10,1,42365,2,72
dfa/TTT,s10_79,10,10,8,43117,2,87
dfa/dynamicTTT,s10_80,10,10,1,55298,3,107
dfa/TTT,s10_80,10,10,8,56005,3,105
dfa/dynamicTTT,s10_81,10,10,1,55200,4,139
dfa/TTT,s10_81,10,10,8,55907,4,101
dfa/dynamicTTT,s10_82,11,10,2,65884,5,119
dfa/TTT,s10_82,11,10,9,66745,5,126
dfa/dynamicTTT,s10_83,12,10,3,77166,6,148
dfa/TTT,s10_83,12,10,10,77705,6,145
dfa/dynamicTTT,s10_84,12,10,3,92351,7,184
dfa/TTT,s10_84,12,10,10,92922,7,175
dfa/dynamicTTT,s10_85,13,10,4,95542,8,200
dfa/TTT,s10_85,13,10,11,94088,8,200
dfa/dynamicTTT,s10_86,13,10,4,111128,9,301
dfa/TTT,s10_86,13,10,12,112907,9,283
dfa/dynamicTTT,s10_87,11,10,2,43011,1,107
dfa/TTT,s10_87,11,10,10,43650,1,98
dfa/dynamicTTT,s10_88,11,10,2,43011,2,115
dfa/TTT,s10_88,11,10,10,43650,2,99
dfa/dynamicTTT,s10_89,12,10,3,50559,3,98
dfa/TTT,s10_89,12,10,11,51197,3,105
dfa/dynamicTTT,s10_90,12,10,3,65500,4,132
dfa/TTT,s10_90,12,10,11,67457,4,126
dfa/dynamicTTT,s10_91,12,10,3,88185,5,227
dfa/TTT,s10_91,12,10,11,88534,5,214
dfa/dynamicTTT,s10_92,12,10,3,112421,6,232
dfa/TTT,s10_92,12,10,11,115775,6,226
dfa/dynamicTTT,s10_93,13,10,4,125472,7,254
dfa/TTT,s10_93,13,10,12,129055,7,306
dfa/dynamicTTT,s10_94,13,10,4,125418,8,234
dfa/TTT,s10_94,13,10,12,129027,8,265
dfa/dynamicTTT,s10_95,14,10,5,131634,9,260
dfa/TTT,s10_95,14,10,13,140424,9,285
dfa/dynamicTTT,s10_96,11,10,2,44345,1,92
dfa/TTT,s10_96,11,10,10,46234,1,91
dfa/dynamicTTT,s10_97,12,10,3,49494,2,101
dfa/TTT,s10_97,12,10,11,52949,2,106
dfa/dynamicTTT,s10_98,12,10,3,64106,3,157
dfa/TTT,s10_98,12,10,11,68899,3,142
dfa/dynamicTTT,s10_99,13,10,4,74645,4,147
dfa/TTT,s10_99,13,10,12,79779,4,155
dfa/dynamicTTT,s10_100,13,10,4,90827,5,185
dfa/TTT,s10_100,13,10,12,90265,5,186
dfa/dynamicTTT,s10_101,13,10,4,115039,6,231
dfa/TTT,s10_101,13,10,12,119703,6,243
dfa/dynamicTTT,s10_102,14,10,5,133762,7,266
dfa/TTT,s10_102,14,10,13,134680,7,259
dfa/dynamicTTT,s10_103,14,10,5,163448,8,326
dfa/TTT,s10_103,14,10,13,164320,8,333
dfa/dynamicTTT,s10_104,14,10,5,166375,9,320
dfa/TTT,s10_104,14,10,13,167245,9,329
dfa/dynamicTTT,s10_105,10,10,1,49871,1,101
dfa/TTT,s10_105,10,10,9,52175,1,97
dfa/dynamicTTT,s10_106,10,10,1,63770,2,140
dfa/TTT,s10_106,10,10,9,71093,2,132
dfa/dynamicTTT,s10_107,10,10,1,84501,3,197
dfa/TTT,s10_107,10,10,9,91711,3,188
dfa/dynamicTTT,s10_108,10,10,1,109387,4,221
dfa/TTT,s10_108,10,10,9,113467,4,234
dfa/dynamicTTT,s10_109,10,10,1,109412,5,215
dfa/TTT,s10_109,10,10,9,114139,5,247
dfa/dynamicTTT,s10_110,10,10,1,109380,6,224
dfa/TTT,s10_110,10,10,9,114112,6,241
dfa/dynamicTTT,s10_111,10,10,1,109436,7,224
dfa/TTT,s10_111,10,10,9,114290,7,252
dfa/dynamicTTT,s10_112,10,10,1,134716,8,338
dfa/TTT,s10_112,10,10,9,138955,8,425
dfa/dynamicTTT,s10_113,11,10,2,150274,9,351
dfa/TTT,s10_113,11,10,10,154909,9,339
dfa/dynamicTTT,s10_114,11,10,2,46627,1,105
dfa/TTT,s10_114,11,10,10,45995,1,109
dfa/dynamicTTT,s10_115,11,10,2,46621,2,103
dfa/TTT,s10_115,11,10,10,45893,2,100
dfa/dynamicTTT,s10_116,11,10,2,61316,3,119
dfa/TTT,s10_116,11,10,10,60283,3,146
dfa/dynamicTTT,s10_117,12,10,3,70994,4,196
dfa/TTT,s10_117,12,10,11,68926,4,155
dfa/dynamicTTT,s10_118,13,10,4,79123,5,158
dfa/TTT,s10_118,13,10,12,77038,5,159
dfa/dynamicTTT,s10_119,13,10,4,96618,6,188
dfa/TTT,s10_119,13,10,11,99550,6,219
dfa/dynamicTTT,s10_120,13,10,4,96586,7,195
dfa/TTT,s10_120,13,10,11,99487,7,236
dfa/dynamicTTT,s10_121,13,10,4,96657,8,199
dfa/TTT,s10_121,13,10,11,99661,8,203
dfa/dynamicTTT,s10_122,13,10,4,122737,9,249
dfa/TTT,s10_122,13,10,12,125301,9,262
dfa/dynamicTTT,s10_123,10,10,1,38143,1,97
dfa/TTT,s10_123,10,10,9,38394,1,94
dfa/dynamicTTT,s10_124,10,10,2,38352,2,67
dfa/TTT,s10_124,10,10,9,38516,2,70
dfa/dynamicTTT,s10_125,10,10,2,50028,3,92
dfa/TTT,s10_125,10,10,9,50169,3,95
dfa/dynamicTTT,s10_126,10,10,2,48214,4,120
dfa/TTT,s10_126,10,10,9,48366,4,128
dfa/dynamicTTT,s10_127,10,10,2,64513,5,133
dfa/TTT,s10_127,10,10,9,64028,5,140
dfa/dynamicTTT,s10_128,10,10,2,74936,6,154
dfa/TTT,s10_128,10,10,9,82245,6,178
dfa/dynamicTTT,s10_129,10,10,2,103070,7,208
dfa/TTT,s10_129,10,10,9,105484,7,213
dfa/dynamicTTT,s10_130,10,10,2,102842,8,199
dfa/TTT,s10_130,10,10,9,105246,8,228
dfa/dynamicTTT,s10_131,11,10,3,109279,9,245
dfa/TTT,s10_131,11,10,10,115362,9,275
dfa/dynamicTTT,s10_132,10,10,1,48548,1,98
dfa/TTT,s10_132,10,10,9,51546,1,103
dfa/dynamicTTT,s10_133,10,10,1,48276,2,88
dfa/TTT,s10_133,10,10,9,51325,2,110
dfa/dynamicTTT,s10_134,10,10,1,48249,3,101
dfa/TTT,s10_134,10,10,9,51473,3,97
dfa/dynamicTTT,s10_135,10,10,1,62024,4,117
dfa/TTT,s10_135,10,10,9,63042,4,121
dfa/dynamicTTT,s10_136,10,10,1,62219,5,125
dfa/TTT,s10_136,10,10,9,63207,5,135
dfa/dynamicTTT,s10_137,10,10,1,62411,6,123
dfa/TTT,s10_137,10,10,9,63170,6,129
dfa/dynamicTTT,s10_138,10,10,2,63629,7,123
dfa/TTT,s10_138,10,10,9,67100,7,130
dfa/dynamicTTT,s10_139,11,10,3,72695,8,141
dfa/TTT,s10_139,11,10,10,76636,8,137
dfa/dynamicTTT,s10_140,12,10,4,84070,9,165
dfa/TTT,s10_140,12,10,11,87713,9,157
dfa/dynamicTTT,s10_141,11,10,2,53587,1,85
dfa/TTT,s10_141,11,10,10,56698,1,92
dfa/dynamicTTT,s10_142,11,10,2,53336,2,86
dfa/TTT,s10_142,11,10,10,56873,2,100
dfa/dynamicTTT,s10_143,11,10,2,68710,3,128
dfa/TTT,s10_143,11,10,10,72574,3,131
dfa/dynamicTTT,s10_144,11,10,3,68264,4,127
dfa/TTT,s10_144,11,10,10,71933,4,118
dfa/dynamicTTT,s10_145,12,10,4,77627,5,132
dfa/TTT,s10_145,12,10,11,81302,5,130
dfa/dynamicTTT,s10_146,13,10,5,90009,6,152
dfa/TTT,s10_146,13,10,12,93690,6,165
dfa/dynamicTTT,s10_147,13,10,6,93081,7,152
dfa/TTT,s10_147,13,10,12,95957,7,156
dfa/dynamicTTT,s10_148,13,10,6,94581,8,162
dfa/TTT,s10_148,13,10,12,100722,8,161
dfa/dynamicTTT,s10_149,13,10,6,94543,9,209
dfa/TTT,s10_149,13,10,12,100556,9,163
dfa/dynamicTTT,s10_150,11,10,2,42585,1,70
dfa/TTT,s10_150,11,10,10,44163,1,92
dfa/dynamicTTT,s10_151,12,10,3,49533,2,84
dfa/TTT,s10_151,12,10,11,50719,2,102
dfa/dynamicTTT,s10_152,12,10,3,64691,3,153
dfa/TTT,s10_152,12,10,11,66330,3,122
dfa/dynamicTTT,s10_153,12,10,3,80438,4,139
dfa/TTT,s10_153,12,10,11,81854,4,186
dfa/dynamicTTT,s10_154,13,10,4,92153,5,161
dfa/TTT,s10_154,13,10,12,93516,5,167
dfa/dynamicTTT,s10_155,13,10,4,92054,6,171
dfa/TTT,s10_155,13,10,12,93396,6,182
dfa/dynamicTTT,s10_156,14,10,5,99500,7,194
dfa/TTT,s10_156,14,10,13,101706,7,188
dfa/dynamicTTT,s10_157,14,10,5,99175,8,188
dfa/TTT,s10_157,14,10,13,101263,8,193
dfa/dynamicTTT,s10_158,14,10,5,105777,9,184
dfa/TTT,s10_158,14,10,12,106302,9,187
dfa/dynamicTTT,s10_159,11,10,2,46620,1,78
dfa/TTT,s10_159,11,10,10,52686,1,83
dfa/dynamicTTT,s10_160,11,10,2,48277,2,94
dfa/TTT,s10_160,11,10,10,51661,2,98
dfa/dynamicTTT,s10_161,11,10,2,47985,3,101
dfa/TTT,s10_161,11,10,10,51275,3,93
dfa/dynamicTTT,s10_162,12,10,3,53379,4,105
dfa/TTT,s10_162,12,10,11,56898,4,87
dfa/dynamicTTT,s10_163,12,10,3,68671,5,119
dfa/TTT,s10_163,12,10,11,73015,5,121
dfa/dynamicTTT,s10_164,12,10,3,68243,6,111
dfa/TTT,s10_164,12,10,11,72662,6,167
dfa/dynamicTTT,s10_165,13,10,6,74687,7,140
dfa/TTT,s10_165,13,10,12,70991,7,122
dfa/dynamicTTT,s10_166,14,10,7,76996,8,120
dfa/TTT,s10_166,14,10,13,73561,8,138
dfa/dynamicTTT,s10_167,15,10,8,85810,9,139
dfa/TTT,s10_167,15,10,13,83544,9,141
dfa/dynamicTTT,s10_168,10,10,1,50620,1,93
dfa/TTT,s10_168,10,10,9,54708,1,96
dfa/dynamicTTT,s10_169,10,10,1,50704,2,87
dfa/TTT,s10_169,10,10,9,54454,2,97
dfa/dynamicTTT,s10_170,11,10,2,59783,3,99
dfa/TTT,s10_170,11,10,10,63812,3,98
dfa/dynamicTTT,s10_171,11,10,2,75804,4,130
dfa/TTT,s10_171,11,10,10,80867,4,132
dfa/dynamicTTT,s10_172,11,10,2,75681,5,120
dfa/TTT,s10_172,11,10,10,80754,5,131
dfa/dynamicTTT,s10_173,12,10,3,82628,6,132
dfa/TTT,s10_173,12,10,11,88664,6,139
dfa/dynamicTTT,s10_174,13,10,4,92611,7,186
dfa/TTT,s10_174,13,10,12,98690,7,174
dfa/dynamicTTT,s10_175,13,10,4,117860,8,192
dfa/TTT,s10_175,13,10,12,124283,8,194
dfa/dynamicTTT,s10_176,13,10,4,117850,9,196
dfa/TTT,s10_176,13,10,12,124348,9,201
