algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/dynamicTTT,1,50,10,2,336193,1,426
dfa/TTT,1,50,10,50,360459,1,495
dfa/dynamicTTT,2,50,10,3,345315,2,473
dfa/TTT,2,50,10,51,369381,2,480
dfa/dynamicTTT,3,50,10,4,358369,3,484
dfa/TTT,3,50,10,52,382362,3,471
dfa/dynamicTTT,4,50,10,6,367352,4,508
dfa/TTT,4,50,10,52,388563,4,462
dfa/dynamicTTT,5,50,10,6,377570,5,465
dfa/TTT,5,50,10,52,398988,5,473
dfa/dynamicTTT,6,50,10,7,384611,6,534
dfa/TTT,6,50,10,53,408884,6,493
dfa/dynamicTTT,7,50,10,8,410120,7,504
dfa/TTT,7,50,10,54,434447,7,527
dfa/dynamicTTT,8,50,10,9,417519,8,525
dfa/TTT,8,50,10,55,441859,8,526
dfa/dynamicTTT,9,50,10,10,428440,9,533
dfa/TTT,9,50,10,56,452916,9,603
dfa/dynamicTTT,10,50,10,2,335618,1,443
dfa/TTT,10,50,10,50,351274,1,430
dfa/dynamicTTT,11,50,10,3,343708,2,434
dfa/TTT,11,50,10,51,359486,2,435
dfa/dynamicTTT,12,50,10,4,353602,3,487
dfa/TTT,12,50,10,52,369189,3,476
dfa/dynamicTTT,13,50,10,6,364864,4,494
dfa/TTT,13,50,10,53,378368,4,497
dfa/dynamicTTT,14,50,10,8,380489,5,536
dfa/TTT,14,50,10,54,396249,5,475
dfa/dynamicTTT,15,50,10,10,390899,6,477
dfa/TTT,15,50,10,55,402034,6,488
dfa/dynamicTTT,16,50,10,11,400342,7,517
dfa/TTT,16,50,10,56,410039,7,526
dfa/dynamicTTT,17,50,10,13,409805,8,539
dfa/TTT,17,50,10,57,420873,8,514
dfa/dynamicTTT,18,50,10,14,432865,9,533
dfa/TTT,18,50,10,58,443961,9,529
dfa/dynamicTTT,19,50,10,3,334539,1,470
dfa/TTT,19,50,10,49,365244,1,451
dfa/dynamicTTT,20,50,10,5,344985,2,451
dfa/TTT,20,50,10,50,377551,2,474
dfa/dynamicTTT,21,50,10,6,353446,3,507
dfa/TTT,21,50,10,51,377951,3,490
dfa/dynamicTTT,22,50,10,7,367319,4,462
dfa/TTT,22,50,10,52,394308,4,536
dfa/dynamicTTT,23,50,10,8,379615,5,469
dfa/TTT,23,50,10,53,406717,5,483
dfa/dynamicTTT,24,50,10,9,385148,6,506
dfa/TTT,24,50,10,54,416353,6,533
dfa/dynamicTTT,25,50,10,10,393252,7,501
dfa/TTT,25,50,10,55,425113,7,505
dfa/dynamicTTT,26,50,10,12,409012,8,515
dfa/TTT,26,50,10,56,440003,8,524
dfa/dynamicTTT,27,50,10,14,426071,9,528
dfa/TTT,27,50,10,57,446356,9,546
dfa/dynamicTTT,28,50,10,2,333491,1,415
dfa/TTT,28,50,10,48,360350,1,429
dfa/dynamicTTT,29,50,10,3,343657,2,433
dfa/TTT,29,50,10,49,371388,2,444
dfa/dynamicTTT,30,50,10,4,355252,3,444
dfa/TTT,30,50,10,50,382083,3,453
dfa/dynamicTTT,31,50,10,5,368229,4,452
dfa/TTT,31,50,10,49,382436,4,456
