algorithm,id,num_states,num_alphabet,eq_count,mq_count,distance,duration
dfa/TTT,s10_34,17,10,16,90450,7,81
dfa/dynamicTTT,s10_36,11,10,3,43947,1,55
dfa/TTT,s10_36,11,10,10,46444,1,44
dfa/dynamicTTT,s10_37,12,10,4,50010,2,49
dfa/TTT,s10_37,12,10,11,52577,2,50
dfa/dynamicTTT,s10_38,12,10,4,50050,3,49
dfa/TTT,s10_38,12,10,11,52645,3,59
dfa/dynamicTTT,s10_39,13,10,5,56204,4,74
dfa/TTT,s10_39,13,10,12,57786,4,57
dfa/dynamicTTT,s10_40,14,10,6,60293,5,58
dfa/TTT,s10_40,14,10,13,63964,5,63
dfa/dynamicTTT,s10_41,15,10,7,69463,6,82
dfa/TTT,s10_41,15,10,14,69958,6,70
dfa/dynamicTTT,s10_42,16,10,8,75422,7,74
dfa/TTT,s10_42,16,10,15,76780,7,75
dfa/dynamicTTT,s10_43,17,10,9,82356,8,80
dfa/TTT,s10_43,17,10,16,85948,8,84
dfa/dynamicTTT,s10_44,18,10,10,93124,9,91
dfa/TTT,s10_44,18,10,17,93605,9,89
dfa/dynamicTTT,s10_45,11,10,3,51021,1,62
dfa/TTT,s10_45,11,10,9,53285,1,49
dfa/dynamicTTT,s10_46,12,10,4,57453,2,52
dfa/TTT,s10_46,12,10,10,59911,2,55
dfa/dynamicTTT,s10_47,13,10,5,66023,3,61
dfa/TTT,s10_47,13,10,11,68872,3,62
dfa/dynamicTTT,s10_48,14,10,6,76417,4,82
dfa/TTT,s10_48,14,10,12,76989,4,67
dfa/dynamicTTT,s10_49,15,10,7,81594,5,88
dfa/TTT,s10_49,15,10,13,81420,5,77
dfa/dynamicTTT,s10_50,16,10,8,92884,6,88
dfa/TTT,s10_50,16,10,14,97900,6,91
dfa/dynamicTTT,s10_51,16,10,8,93842,7,98
dfa/TTT,s10_51,16,10,14,95595,7,90
dfa/dynamicTTT,s10_52,17,10,9,100230,8,93
dfa/TTT,s10_52,17,10,15,99701,8,92
dfa/dynamicTTT,s10_53,18,10,10,105822,9,95
dfa/TTT,s10_53,18,10,17,110783,9,100
dfa/dynamicTTT,s10_54,11,10,2,41872,1,43
dfa/TTT,s10_54,11,10,10,42323,1,42
dfa/dynamicTTT,s10_55,12,10,4,49977,2,49
dfa/TTT,s10_55,12,10,11,49601,2,47
dfa/dynamicTTT,s10_56,13,10,5,55890,3,54
dfa/TTT,s10_56,13,10,12,55555,3,54
dfa/dynamicTTT,s10_57,14,10,6,66134,4,64
dfa/TTT,s10_57,14,10,13,65838,4,62
dfa/dynamicTTT,s10_58,15,10,7,73499,5,70
dfa/TTT,s10_58,15,10,14,75374,5,70
dfa/dynamicTTT,s10_59,16,10,8,80616,6,74
dfa/TTT,s10_59,16,10,15,82665,6,79
dfa/dynamicTTT,s10_60,17,10,9,88284,7,86
dfa/TTT,s10_60,17,10,16,90811,7,85
dfa/dynamicTTT,s10_61,18,10,10,94478,8,87
dfa/TTT,s10_61,18,10,17,96997,8,91
dfa/dynamicTTT,s10_62,19,10,11,97774,9,89
dfa/TTT,s10_62,28,10,26,158569,9,191
dfa/dynamicTTT,s10_63,11,10,2,45194,1,64
dfa/TTT,s10_63,11,10,10,50017,1,59
dfa/dynamicTTT,s10_64,12,10,3,48342,2,49
dfa/TTT,s10_64,12,10,11,53327,2,59
dfa/dynamicTTT,s10_65,13,10,4,55339,3,58
dfa/TTT,s10_65,13,10,12,60943,3,60
dfa/dynamicTTT,s10_66,14,10,5,60726,4,64
dfa/TTT,s10_66,14,10,13,64391,4,64
dfa/dynamicTTT,s10_67,15,10,6,64778,5,75
dfa/TTT,s10_67,15,10,14,68117,5,69
dfa/dynamicTTT,s10_68,16,10,7,70915,6,70
dfa/TTT,s10_68,16,10,15,80912,6,81
dfa/dynamicTTT,s10_69,17,10,8,75023,7,77
dfa/TTT,s10_69,17,10,16,82226,7,81
dfa/dynamicTTT,s10_70,18,10,9,79845,8,79
dfa/TTT,s10_70,18,10,17,87540,8,88
dfa/dynamicTTT,s10_71,19,10,10,89582,9,89
dfa/TTT,s10_71,19,10,18,94150,9,96
dfa/dynamicTTT,s10_72,11,10,2,42009,1,44
dfa/TTT,s10_72,11,10,10,45087,1,44
dfa/dynamicTTT,s10_73,12,10,3,48468,2,50
dfa/TTT,s10_73,12,10,11,53209,2,52
dfa/dynamicTTT,s10_75,11,10,2,43402,1,44
dfa/TTT,s10_75,11,10,10,43766,1,44
dfa/dynamicTTT,s10_76,12,10,3,47967,2,50
dfa/TTT,s10_76,12,10,11,48331,2,50
dfa/dynamicTTT,s10_77,13,10,4,56604,3,54
dfa/TTT,s10_77,13,10,12,54058,3,55
dfa/dynamicTTT,s10_78,14,10,5,63378,4,58
dfa/TTT,s10_78,14,10,13,60766,4,61
dfa/dynamicTTT,s10_79,15,10,6,68981,5,68
dfa/TTT,s10_79,15,10,14,66331,5,66
dfa/dynamicTTT,s10_80,16,10,8,78414,6,72
dfa/TTT,s10_80,16,10,15,73896,6,72
dfa/dynamicTTT,s10_81,17,10,9,86218,7,80
dfa/TTT,s10_81,17,10,16,79233,7,77
dfa/dynamicTTT,s10_82,18,10,10,95813,8,87
dfa/TTT,s10_82,18,10,17,90865,8,94
dfa/dynamicTTT,s10_83,19,10,11,102387,9,92
dfa/TTT,s10_83,19,10,18,102528,9,116
dfa/dynamicTTT,s10_84,11,10,2,46679,1,79
dfa/TTT,s10_84,11,10,10,46831,1,75
dfa/dynamicTTT,s10_85,12,10,5,53281,2,57
dfa/TTT,s10_85,12,10,11,55824,2,61
dfa/dynamicTTT,s10_86,13,10,6,56833,3,60
dfa/TTT,s10_86,13,10,12,59574,3,62
dfa/dynamicTTT,s10_87,14,10,7,63205,4,66
dfa/TTT,s10_87,14,10,13,66150,4,66
dfa/dynamicTTT,s10_88,15,10,8,68481,5,74
dfa/TTT,s10_88,15,10,14,71604,5,74
dfa/dynamicTTT,s10_89,16,10,9,74212,6,75
dfa/TTT,s10_89,16,10,15,78189,6,76
dfa/dynamicTTT,s10_90,17,10,10,79495,7,79
dfa/TTT,s10_90,17,10,16,83185,7,83
dfa/dynamicTTT,s10_91,18,10,11,88467,8,88
dfa/TTT,s10_91,18,10,17,92375,8,90
dfa/dynamicTTT,s10_92,19,10,12,100006,9,100
dfa/TTT,s10_92,19,10,18,102324,9,100
dfa/dynamicTTT,s10_93,11,10,2,44886,1,43
dfa/TTT,s10_93,11,10,10,46425,1,43
dfa/dynamicTTT,s10_94,12,10,3,53691,2,48
dfa/TTT,s10_94,12,10,11,55315,2,53
dfa/dynamicTTT,s10_95,13,10,4,58678,3,56
dfa/TTT,s10_95,13,10,12,60406,3,59
dfa/dynamicTTT,s10_96,14,10,5,63850,4,60
dfa/TTT,s10_96,14,10,13,65207,4,62
dfa/dynamicTTT,s10_97,15,10,6,68982,5,69
dfa/TTT,s10_97,15,10,14,70413,5,68
dfa/dynamicTTT,s10_98,16,10,7,74763,6,72
dfa/TTT,s10_98,16,10,15,76264,6,76
dfa/dynamicTTT,s10_99,17,10,8,79369,7,77
dfa/TTT,s10_99,17,10,16,80873,7,85
dfa/dynamicTTT,s10_100,18,10,9,86726,8,84
dfa/TTT,s10_100,18,10,17,90224,8,88
dfa/dynamicTTT,s10_101,19,10,10,91476,9,89
dfa/TTT,s10_101,19,10,18,95155,9,95
dfa/dynamicTTT,s10_102,11,10,2,42729,1,47
dfa/TTT,s10_102,11,10,10,45476,1,47
dfa/dynamicTTT,s10_103,12,10,4,47463,2,51
dfa/TTT,s10_103,12,10,10,49940,2,54
dfa/dynamicTTT,s10_104,13,10,5,54659,3,56
dfa/TTT,s10_104,13,10,11,57439,3,57
dfa/dynamicTTT,s10_105,14,10,6,65168,4,63
dfa/TTT,s10_105,14,10,12,66380,4,64
dfa/dynamicTTT,s10_106,15,10,7,72447,5,101
dfa/TTT,s10_106,15,10,13,71326,5,78
dfa/dynamicTTT,s10_107,16,10,7,79032,6,88
dfa/TTT,s10_107,16,10,14,78575,6,86
dfa/dynamicTTT,s10_108,17,10,8,86216,7,90
dfa/TTT,s10_108,17,10,15,84958,7,83
dfa/dynamicTTT,s10_109,18,10,9,92924,8,96
dfa/TTT,s10_109,18,10,16,91430,8,98
dfa/dynamicTTT,s10_110,19,10,10,100582,9,99
dfa/TTT,s10_110,19,10,17,99598,9,100
dfa/dynamicTTT,s10_111,11,10,2,41972,1,44
dfa/TTT,s10_111,11,10,10,44008,1,45
dfa/dynamicTTT,s10_112,12,10,4,51627,2,51
dfa/TTT,s10_112,12,10,11,51794,2,53
dfa/dynamicTTT,s10_113,13,10,5,56119,3,57
dfa/TTT,s10_113,13,10,12,56286,3,57
dfa/dynamicTTT,s10_114,14,10,7,61100,4,64
dfa/TTT,s10_114,14,10,13,60960,4,61
dfa/dynamicTTT,s10_115,15,10,8,67159,5,66
dfa/TTT,s10_115,15,10,14,67022,5,67
dfa/dynamicTTT,s10_116,16,10,9,73526,6,73
dfa/TTT,s10_116,16,10,15,73388,6,71
dfa/dynamicTTT,s10_117,17,10,10,79522,7,77
dfa/TTT,s10_117,17,10,16,78943,7,86
dfa/dynamicTTT,s10_118,18,10,11,86309,8,83
dfa/TTT,s10_118,18,10,17,85843,8,83
dfa/dynamicTTT,s10_119,19,10,12,93338,9,99
dfa/TTT,s10_119,19,10,18,92856,9,121
dfa/dynamicTTT,s10_120,11,10,2,46200,1,45
dfa/TTT,s10_120,11,10,10,48322,1,49
dfa/dynamicTTT,s10_121,12,10,3,51877,2,112
dfa/TTT,s10_121,12,10,11,54180,2,67
dfa/dynamicTTT,s10_122,13,10,4,57371,3,69
dfa/TTT,s10_122,13,10,12,59706,3,71
dfa/dynamicTTT,s10_123,14,10,5,62212,4,66
dfa/TTT,s10_123,14,10,13,64694,4,63
dfa/dynamicTTT,s10_124,15,10,6,67327,5,68
dfa/TTT,s10_124,15,10,14,69958,5,70
dfa/dynamicTTT,s10_125,16,10,7,73582,6,80
dfa/TTT,s10_125,16,10,15,76357,6,76
dfa/dynamicTTT,s10_126,17,10,8,79216,7,79
dfa/TTT,s10_126,17,10,16,82003,7,81
dfa/dynamicTTT,s10_127,18,10,9,88942,8,98
dfa/TTT,s10_127,18,10,17,91832,8,92
dfa/dynamicTTT,s10_128,19,10,10,94832,9,90
dfa/TTT,s10_128,19,10,18,97852,9,92
dfa/dynamicTTT,s10_129,11,10,2,41508,1,42
dfa/TTT,s10_129,11,10,9,44019,1,41
dfa/dynamicTTT,s10_130,12,10,3,47263,2,48
dfa/TTT,s10_130,12,10,10,49816,2,50
dfa/dynamicTTT,s10_131,13,10,4,53359,3,51
dfa/TTT,s10_131,13,10,11,56001,3,56
dfa/dynamicTTT,s10_132,14,10,5,59265,4,61
dfa/TTT,s10_132,14,10,12,62066,4,61
dfa/dynamicTTT,s10_133,15,10,6,66661,5,67
dfa/TTT,s10_133,15,10,13,68779,5,67
dfa/dynamicTTT,s10_134,16,10,7,73326,6,72
dfa/TTT,s10_134,16,10,14,75545,6,74
dfa/dynamicTTT,s10_135,17,10,8,78664,7,77
dfa/TTT,s10_135,17,10,15,80996,7,86
dfa/dynamicTTT,s10_136,18,10,9,84272,8,85
dfa/TTT,s10_136,18,10,16,86731,8,87
dfa/dynamicTTT,s10_137,19,10,10,88410,9,91
dfa/TTT,s10_137,19,10,17,90998,9,93
dfa/dynamicTTT,s10_138,11,10,2,37687,1,41
dfa/TTT,s10_138,11,10,10,40320,1,43
dfa/dynamicTTT,s10_139,12,10,3,44026,2,47
dfa/TTT,s10_139,12,10,11,46930,2,49
dfa/dynamicTTT,s10_140,13,10,4,48683,3,54
dfa/TTT,s10_140,13,10,12,51951,3,54
dfa/dynamicTTT,s10_141,14,10,5,56748,4,65
dfa/TTT,s10_141,14,10,13,60073,4,62
dfa/dynamicTTT,s10_142,15,10,6,63528,5,68
dfa/TTT,s10_142,15,10,14,67253,5,81
dfa/dynamicTTT,s10_143,16,10,7,69765,6,74
dfa/dynamicTTT,s10_144,11,10,2,47032,1,45
dfa/TTT,s10_144,11,10,9,49331,1,61
dfa/dynamicTTT,s10_145,12,10,3,54201,2,57
dfa/TTT,s10_145,12,10,10,56137,2,59
dfa/dynamicTTT,s10_146,13,10,4,61005,3,61
dfa/TTT,s10_146,13,10,11,63119,3,60
dfa/dynamicTTT,s10_147,14,10,5,69158,4,68
dfa/TTT,s10_147,14,10,12,68456,4,65
dfa/dynamicTTT,s10_148,15,10,6,75593,5,70
dfa/TTT,s10_148,15,10,13,74431,5,79
dfa/dynamicTTT,s10_149,16,10,7,83998,6,82
dfa/TTT,s10_149,16,10,14,82839,6,80
dfa/dynamicTTT,s10_150,17,10,8,93433,7,90
dfa/TTT,s10_150,17,10,15,92153,7,85
dfa/dynamicTTT,s10_151,18,10,10,103429,8,96
dfa/TTT,s10_151,18,10,16,102088,8,99
dfa/dynamicTTT,s10_152,19,10,11,111598,9,110
dfa/TTT,s10_152,19,10,17,110176,9,102
dfa/dynamicTTT,s10_153,11,10,2,40647,1,39
dfa/TTT,s10_153,11,10,10,43768,1,42
dfa/dynamicTTT,s10_154,12,10,3,48158,2,48
dfa/TTT,s10_154,12,10,11,51576,2,57
dfa/dynamicTTT,s10_155,13,10,4,54800,3,55
dfa/TTT,s10_155,13,10,12,58492,3,60
dfa/dynamicTTT,s10_156,14,10,5,58805,4,63
dfa/TTT,s10_156,14,10,13,62731,4,61
dfa/dynamicTTT,s10_157,15,10,6,62490,5,63
dfa/TTT,s10_157,15,10,14,66680,5,66
dfa/dynamicTTT,s10_158,16,10,7,69350,6,70
dfa/TTT,s10_158,16,10,15,73745,6,73
dfa/dynamicTTT,s10_159,17,10,8,74201,7,72
dfa/TTT,s10_159,17,10,16,78256,7,76
dfa/dynamicTTT,s10_160,18,10,8,80810,8,75
dfa/TTT,s10_160,18,10,16,84941,8,85
dfa/dynamicTTT,s10_161,19,10,11,87324,9,86
dfa/TTT,s10_161,19,10,18,88525,9,90
dfa/dynamicTTT,s10_162,11,10,2,44965,1,46
dfa/TTT,s10_162,11,10,10,45675,1,46
dfa/dynamicTTT,s10_163,12,10,3,51194,2,94
dfa/TTT,s10_163,12,10,11,50932,2,77
dfa/dynamicTTT,s10_164,13,10,4,59508,3,58
dfa/TTT,s10_164,13,10,12,59248,3,61
dfa/dynamicTTT,s10_165,14,10,5,65076,4,76
dfa/TTT,s10_165,14,10,13,66762,4,64
dfa/dynamicTTT,s10_166,15,10,6,69723,5,71
dfa/TTT,s10_166,15,10,14,70767,5,70
dfa/dynamicTTT,s10_167,16,10,7,75389,6,75
dfa/TTT,s10_167,16,10,15,73622,6,76
dfa/dynamicTTT,s10_168,17,10,8,81544,7,81
dfa/TTT,s10_168,17,10,16,80931,7,82
dfa/dynamicTTT,s10_169,18,10,9,88275,8,99
dfa/TTT,s10_169,18,10,17,87635,8,95
dfa/dynamicTTT,s10_170,19,10,10,95616,9,105
dfa/TTT,s10_170,19,10,18,94311,9,93
